airport_id,airport_iata,airport_icao,airport_name,airport_city,airport_country,latitude,longitude,affected_date,expiry_date,iscurrent
8179,YYY,CYYY,MONT-JOLI,MONT-JOLI,CANADA,48.608611,-68.208056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9407,YTA,CYTA,PEMBROKE,PEMBROKE,CANADA,45.864444,-77.251667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9948,XPK,CZFG,PUKATAWAGAN,PUKATAWAGAN,CANADA,55.748333,-101.265833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11737,YJN,CYJN,ST-JEAN,ST-JEAN,CANADA,45.294444,-73.281111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12408,YRQ,CYRQ,TROIS-RIVIERES,TROIS-RIVIERES,CANADA,46.352778,-72.679444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1886,TNS,CBX5,CANTUNG,TUNGSTEN,CANADA,61.956944,-128.202778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2006,YRF,CYCA,CARTWRIGHT NWS,CARTWRIGHT,CANADA,53.683889,-57.04,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6668,YLH,CYLH,LANSDOWNE HOUSE,LANSDOWNE HOUSE,CANADA,52.195833,-87.93,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8408,MSA,CZMD,MUSKRAT DAM,MUSKRAT DAM,CANADA,53.441389,-91.762778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10612,YZG,CYZG,SALLUIT,SALLUIT,CANADA,62.179167,-75.666944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13238,YVV,CYVV,WIARTON,WIARTON,CANADA,44.745833,-81.107222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13484,YZF,CYZF,YELLOWKNIFE,YELLOWKNIFE,CANADA,62.462778,-114.440278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1374,YVB,CYVB,BONAVENTURE,BONAVENTURE,CANADA,48.071111,-65.460278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2593,YQQ,CYQQ,COMOX,COMOX,CANADA,49.710833,-124.886667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4083,YFA,CYFA,FT ALBANY,FT ALBANY,CANADA,52.201389,-81.696944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4105,YYE,CYYE,FT NELSON,FT NELSON,CANADA,58.836389,-122.597222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5009,YHF,CYHF,HEARST MUN,HEARST,CANADA,49.714167,-83.686111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7621,ZMT,CZMT,MASSET,MASSET,CANADA,54.027222,-132.125,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11727,ZST,CZST,STEWART,STEWART,CANADA,55.933333,-129.983333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11891,YYN,CYYN,SWIFT CURRENT,SWIFT CURRENT,CANADA,50.291944,-107.690556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12466,ZFN,CZFN,TULITA,FT NORMAN,CANADA,64.908611,-125.568333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2760,YXC,CYXC,CRANBROOK,CRANBROOK,CANADA,49.610278,-115.7825,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4424,ZGI,CZGI,GODS RIVER,GODS RIVER,CANADA,54.839722,-94.078611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4658,YGZ,CYGZ,GRISE FIORD,GRISE FIORD,CANADA,76.426111,-82.909167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4823,YUX,CYUX,HALL BEACH,HALL BEACH,CANADA,68.776111,-81.243611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6079,YQK,CYQK,KENORA,KENORA,CANADA,49.788333,-94.363056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8407,YQA,CYQA,MUSKOKA,MUSKOKA,CANADA,44.974722,-79.303333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9801,YSO,CCD4,POSTVILLE,POSTVILLE,CANADA,54.910556,-59.786667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10056,YRA,CYRA,RAE LAKES,RAE LAKES,CANADA,64.116667,-117.309444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12630,YBE,CYBE,URANIUM CITY,URANIUM CITY,CANADA,59.561389,-108.481389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13108,YFJ,CFJ2,WEKWETI,WEKWETI,CANADA,64.190556,-114.075556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1562,YBT,CYBT,BROCHET,BROCHET,CANADA,57.890278,-101.678333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2362,ZUM,CZUM,CHURCHILL FALLS,CHURCHILL FALLS,CANADA,53.561944,-64.106389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4038,YFC,CYFC,FREDERICTON,FREDERICTON,CANADA,45.869444,-66.531667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4089,YPY,CYPY,FT CHIPEWYAN,FT CHIPEWYAN,CANADA,58.767222,-111.117222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7863,YMB,CAD5,MERRITT,MERRITT,CANADA,50.123611,-120.743889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8185,YUL,CYUL,MONTREAL INTL (DORVAL),MONTREAL,CANADA,45.468056,-73.741389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10229,YRV,CYRV,REVELSTOKE,REVELSTOKE,CANADA,50.966667,-118.183333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11351,YZH,CYZH,SLAVE LAKE,SLAVE LAKE,CANADA,55.293333,-114.778333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1692,YDB,CYDB,BURWASH,BURWASH,CANADA,61.371111,-139.040556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1779,YYC,CYYC,CALGARY INTL,CALGARY,CANADA,51.113889,-114.020278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3007,YVZ,CYVZ,DEER LAKE,DEER LAKE,CANADA,52.655833,-94.061667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3676,YEN,CYEN,ESTEVAN,ESTEVAN,CANADA,49.210278,-102.965833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4115,YXJ,CYXJ,FT ST JOHN,FT ST JOHN,CANADA,56.238056,-120.740278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7057,YXU,CYXU,LONDON,LONDON,CANADA,43.035556,-81.153889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8186,YMX,CYMX,MONTREAL INTL (MIRABEL),MONTREAL,CANADA,45.679722,-74.038611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8481,YSR,CYSR,NANISIVIK,NANISIVIK,CANADA,72.982222,-84.613611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9874,YXS,CYXS,PRINCE GEORGE,PRINCE GEORGE,CANADA,53.889444,-122.678889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10004,YQC,CYHA,QUAQTAQ,QUAQTAQ,CANADA,61.046389,-69.617778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11102,ZTM,CZTM,SHAMATTAWA,SHAMATTAWA,CANADA,55.861111,-92.082222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11636,YST,CYST,ST THERESA POINT,ST THERESA POINT,CANADA,53.845556,-94.851944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12073,YTX,CBM5,TELEGRAPH CREEK,TELEGRAPH CREEK,CANADA,57.916667,-131.116667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3250,YHD,CYHD,DRYDEN REGL,DRYDEN,CANADA,49.831667,-92.744167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3391,YXD,CYXD,EDMONTON CITY CENTER,EDMONTON,CANADA,53.5725,-113.520556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8766,YYB,CYYB,NORTH BAY,NORTH BAY,CANADA,46.363611,-79.422778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2204,YYG,CYYG,CHARLOTTETOWN,CHARLOTTETOWN,CANADA,46.29,-63.121111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2262,YCS,CYCS,CHESTERFIELD INLET,CHESTERFIELD INLET,CANADA,63.346944,-90.731111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2527,YOD,CYOD,COLD LAKE,COLD LAKE,CANADA,54.405,-110.279444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2544,YKC,CYKC,COLLINS BAY,COLLINS BAY,CANADA,58.236111,-103.677778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3360,ZEM,CZEM,EASTMAIN RIVER,EASTMAIN RIVER,CANADA,52.225833,-78.5225,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13278,YWL,CYWL,WILLIAMS LAKE,WILLIAMS LAKE,CANADA,52.183056,-122.054167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13324,YQG,CYQG,WINDSOR,WINDSOR,CANADA,42.275556,-82.955556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4110,YER,CYER,FT SEVERN,FT SEVERN,CANADA,56.021111,-87.677778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5110,YOJ,CYOJ,HIGH LEVEL,HIGH LEVEL,CANADA,58.621389,-117.164722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6174,YKD,CNS7,KINCARDINE,KINCARDINE,CANADA,44.201389,-81.606667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8765,YQW,CYQW,NORTH BATTLEFORD (CAMERON MCIN,NORTH BATTLEFORD,CANADA,52.769167,-108.243611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8810,YNE,CYNE,NORWAY HOUSE,NORWAY HOUSE,CANADA,53.958333,-97.843889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9537,YPM,CYPM,PIKANGIKUM,PIKANGIKUM,CANADA,51.82,-93.974444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11834,SUR,CJV7,SUMMER BEAVER,SUMMER BEAVER,CANADA,52.708611,-88.541944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
221,YAL,CYAL,ALERT BAY,ALERT BAY,CANADA,50.582222,-126.915556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1136,YBV,CYBV,BERENS RIVER,BERENS RIVER,CANADA,52.358889,-97.018333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2265,YCQ,CYCQ,CHETWYND,CHETWYND,CANADA,55.686944,-121.625278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4464,YYR,CYYR,GOOSE BAY,GOOSE BAY,CANADA,53.319167,-60.425833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4531,ZGF,CZGF,GRAND FORKS,GRAND FORKS,CANADA,49.015556,-118.430556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4544,YGC,CEQ5,GRANDE CACHE,GRANDE CACHE,CANADA,53.916944,-118.874444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
359,YEY,CYEY,AMOS MUN,AMOS,CANADA,48.563889,-78.249722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1067,QBC,CYBD,BELLA COOLA,BELLA COOLA,CANADA,52.3875,-126.595833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3033,YWJ,CYWJ,DELINE,DELINE,CANADA,65.210556,-123.435833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6038,KEW,CPV8,KEEWAYWIN,KEEWAYWIN,CANADA,52.992778,-92.840833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6994,ZGR,CZGR,LITTLE GRAND RAPIDS,LITTLE GRAND RAPIDS,CANADA,52.045556,-95.465833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7020,YLL,CYLL,LLOYDMINSTER,LLOYDMINSTER,CANADA,53.309167,-110.0725,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9177,YOH,CYOH,OXFORD HOUSE,OXFORD HOUSE,CANADA,54.933056,-95.278611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11800,YSB,CYSB,SUDBURY,SUDBURY,CANADA,46.625,-80.798889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2278,YMT,CYMT,CHIBOUGAMAU/ CHAPAIS,CHIBOUGAMAU,CANADA,49.771944,-74.528056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4633,YZX,CYZX,GREENWOOD,GREENWOOD,CANADA,44.984444,-64.916944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10566,YSJ,CYSJ,SAINT JOHN,SAINT JOHN,CANADA,45.316111,-65.890278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12319,YYZ,CYYZ,TORONTO/ PEARSON INTL,TORONTO,CANADA,43.677222,-79.630556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13508,YQV,CYQV,YORKTON,YORKTON,CANADA,51.264722,-102.461667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1571,ZBM,CZBM,BROMONT,BROMONT,CANADA,45.290833,-72.741389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4820,YHZ,CYHZ,HALIFAX INTL,HALIFAX,CANADA,44.880833,-63.508611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4986,YHY,CYHY,HAY RIVER,HAY RIVER,CANADA,60.839722,-115.782778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8217,YMO,CYMO,MOOSONEE,MOOSONEE,CANADA,51.291111,-80.607778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8477,YCD,CYCD,NANAIMO,NANAIMO,CANADA,49.052222,-123.87,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10007,YQB,CYQB,QUEBEC/ LESAGE INTL,QUEBEC,CANADA,46.793889,-71.393889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10016,YQZ,CYQZ,QUESNEL,QUESNEL,CANADA,53.026111,-122.51,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10923,YKL,CYKL,SCHEFFERVILLE,SCHEFFERVILLE,CANADA,54.805278,-66.805278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
907,YDN,CYDN,BARKER,DAUPHIN,CANADA,51.100833,-100.0525,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1201,YTL,CYTL,BIG TROUT LAKE,BIG TROUT LAKE,CANADA,53.817222,-89.895833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3329,YXR,CYXR,EARLTON (TIMISKAMING REG'L),EARLTON,CANADA,47.695,-79.848889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4360,YGX,CYGX,GILLAM,GILLAM,CANADA,56.3575,-94.710556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4423,YGO,CYGO,GODS LAKE NARROWS,GODS LAKE NARROWS,CANADA,54.560278,-94.493611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6200,YGK,CYGK,KINGSTON,KINGSTON,CANADA,44.225278,-76.596944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10353,YRO,CYRO,ROCKCLIFFE,OTTAWA,CANADA,45.460278,-75.646111,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11895,YQY,CYQY,SYDNEY,SYDNEY,CANADA,46.161389,-60.047778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12316,YKZ,CYKZ,TORONTO/ BUTTONVILLE MUN,TORONTO,CANADA,43.862222,-79.37,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12687,YVO,CYVO,VAL-D'OR,VAL-D'OR,CANADA,48.053889,-77.7825,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2046,YAC,CYAC,CAT LAKE,CAT LAKE,CANADA,51.727222,-91.824444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3944,ZFD,CZFD,FOND-DU-LAC,FOND-DU-LAC,CANADA,59.333611,-107.182222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6054,KES,CZEE,KELSEY,KELSEY,CANADA,56.0375,-96.509722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6388,YBB,CYBB,KUGAARUK,KUGAARUK,CANADA,68.534444,-89.808056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7771,YLJ,CYLJ,MEADOW LAKE,MEADOW LAKE,CANADA,54.124444,-108.523333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4099,YJF,CYJF,FT LIARD,FT LIARD,CANADA,60.236944,-123.470833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4107,YFR,CYFR,FT RESOLUTION,FT RESOLUTION,CANADA,61.180833,-113.689722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8465,YQN,CYQN,NAKINA,NAKINA,CANADA,50.182778,-86.696389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8944,YOG,CNT3,OGOKI POST,OGOKI POST,CANADA,51.657778,-85.900833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9669,YNL,CYNL,POINTS NORTH LANDING,POINTS NORTH LANDING,CANADA,58.277222,-104.082222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12169,YTH,CYTH,THOMPSON,THOMPSON,CANADA,55.801111,-97.864167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
554,YYW,CYYW,ARMSTRONG,ARMSTRONG,CANADA,50.290278,-88.909722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2199,YCL,CYCL,CHARLO,CHARLO,CANADA,47.990556,-66.331389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4969,YGV,CYGV,HAVRE ST-PIERRE,HAVRE ST-PIERRE,CANADA,50.281944,-63.611389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9376,YPE,CYPE,PEACE RIVER,PEACE RIVER,CANADA,56.226944,-117.447222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9751,YMP,CAT5,PORT MC NEILL,PORT MC NEILL,CANADA,50.571111,-127.024722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10867,YZR,CYZR,SARNIA (HADFIELD),SARNIA,CANADA,42.999444,-82.308889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12773,YVE,CYVK,VERNON,VERNON,CANADA,50.248056,-119.330556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1576,YBM,CAB5,BRONSON CREEK,BRONSON CREEK,CANADA,56.681111,-131.086944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2268,YHR,CYHR,CHEVERY,CHEVERY,CANADA,50.468889,-59.637778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5962,XKS,CYAQ,KASABONIKA,KASABONIKA,CANADA,53.524722,-88.642778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6415,YVP,CYVP,KUUJJUAQ,KUUJJUAQ,CANADA,58.096111,-68.426944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6503,YVC,CYVC,LA RONGE,LA RONGE,CANADA,55.151389,-105.261944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7779,YXH,CYXH,MEDICINE HAT,MEDICINE HAT,CANADA,50.018889,-110.720833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1214,YOS,CYOS,BILLY BISHOP REG'L,OWEN SOUND,CANADA,44.590278,-80.8375,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4111,YFS,CYFS,FT SIMPSON,FT SIMPSON,CANADA,61.760278,-121.236667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6245,YKF,CYKF,KITCHENER/ WATERLOO REGL,KITCHENER,CANADA,43.458889,-80.384444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9513,YPL,CYPL,PICKLE LAKE,PICKLE LAKE,CANADA,51.446389,-90.214167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11604,YYT,CYYT,ST JOHN'S INTL,ST JOHN'S,CANADA,47.618611,-52.751944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13080,YXZ,CYXZ,WAWA,WAWA,CANADA,47.966667,-84.786667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4365,YGB,CYGB,GILLIES BAY,TEXADA,CANADA,49.693889,-124.517778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
7601,YMH,CYMH,MARYS HARBOUR,MARYS HARBOUR,CANADA,52.302778,-55.847222,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8135,YSH,CYSH,MONTAGUE,SMITHS FALLS,CANADA,44.945833,-75.940556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11564,YCM,CYSN,ST CATHARINES/ NIAGARA DISTRIC,ST CATHARINES,CANADA,43.191667,-79.171667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12919,YWK,CYWK,WABUSH,WABUSH,CANADA,52.921944,-66.864444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3110,YDG,CYID,DIGBY,DIGBY,CANADA,44.545556,-65.788889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5544,YIV,CYIV,ISLAND LAKE,ISLAND LAKE,CANADA,53.856667,-94.6525,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6416,YGW,CYGW,KUUJJUARAPIK,KUUJJUARAPIK,CANADA,55.281944,-77.765278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6877,YQL,CYQL,LETHBRIDGE,LETHBRIDGE,CANADA,49.630278,-112.799722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8020,YCH,CYCH,MIRAMICHI,MIRAMICHI,CANADA,47.007778,-65.449167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9102,YOO,CYOO,OSHAWA,OSHAWA,CANADA,43.922778,-78.895,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10999,YHS,CAP3,SECHELT-GIBSONS,SECHELT-GIBSONS,CANADA,49.460556,-123.718611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11479,YPG,CYPG,SOUTHPORT,PORTAGE LA PRAIRIE,CANADA,49.902778,-98.274722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
778,YBG,CYBG,BAGOTVILLE,BAGOTVILLE,CANADA,48.330556,-70.996389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6105,YKJ,CYKJ,KEY LAKE,KEY LAKE,CANADA,57.257222,-105.615,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8187,YHU,CYHU,MONTREAL/ ST-HUBERT,ST-HUBERT,CANADA,45.5175,-73.416944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8213,YMJ,CYMJ,MOOSE JAW,MOOSE JAW,CANADA,50.330278,-105.559167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9560,ZPO,CZPO,PINEHOUSE LAKE,PINEHOUSE LAKE,CANADA,55.526667,-106.580278,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10869,YXE,CYXE,SASKATOON/ DIEFENBAKER INTL,SASKATOON,CANADA,52.170833,-106.699722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11153,YSC,CYSC,SHERBROOKE,SHERBROOKE,CANADA,45.438056,-71.690556,2030-12-31T15:04:58,2031-12-31T15:04:58,1
11686,YIF,CYIF,ST-AUGUSTIN,ST-AUGUSTIN,CANADA,51.211667,-58.658333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
12021,YTQ,CYTQ,TASIUJAQ,TASIUJAQ,CANADA,58.667778,-69.955833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
172,AKV,CYKO,AKULIVIK,AKULIVIK,CANADA,60.818611,-78.148611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
275,YTF,CYTF,ALMA,ALMA,CANADA,48.508889,-71.641944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3006,YDF,CYDF,DEER LAKE,DEER LAKE,CANADA,49.210833,-57.391389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3173,YDO,CYDO,DOLBEAU-ST-FELICIEN,DOLBEAU-ST-FELICIEN,CANADA,48.778611,-72.375,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3273,DUQ,CAM3,DUNCAN,DUNCAN,CANADA,48.749722,-123.718056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4234,YGP,CYGP,GASPE,GASPE,CANADA,48.775278,-64.478611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5392,ZUC,CZUC,IGNACE MUN,IGNACE,CANADA,49.429722,-91.717778,2030-12-31T15:04:58,2031-12-31T15:04:58,1
13188,YLE,CEM3,WHA TI,LAC LA MARTRE,CANADA,63.131667,-117.2475,2030-12-31T15:04:58,2031-12-31T15:04:58,1
585,YEK,CYEK,ARVIAT,ARVIAT,CANADA,61.094167,-94.070833,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3551,YEL,CYEL,ELLIOT LAKE MUN,ELLIOT LAKE,CANADA,46.351389,-82.561389,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4821,YAW,CYAW,HALIFAX/ SHEARWATER,HALIFAX,CANADA,44.639722,-63.499444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9462,YWA,CYWA,PETAWAWA,PETAWAWA,CANADA,45.952222,-77.319167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9687,YIO,CYIO,POND INLET,POND INLET,CANADA,72.683333,-77.966667,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10070,YOP,CYOP,RAINBOW LAKE,RAINBOW LAKE,CANADA,58.490556,-119.403056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10218,YUT,CYUT,REPULSE BAY,REPULSE BAY,CANADA,66.521389,-86.224722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
24,YXX,CYXX,ABBOTSFORD,ABBOTSFORD,CANADA,49.025278,-122.363333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1381,YBY,CYBF,BONNYVILLE,BONNYVILLE,CANADA,54.304167,-110.743611,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2039,YCG,CYCG,CASTLEGAR,CASTLEGAR,CANADA,49.296389,-117.6325,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3699,YEU,CYEU,EUREKA,EUREKA,CANADA,79.994722,-85.813333,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4192,YQX,CYQX,GANDER INTL,GANDER,CANADA,48.936944,-54.568056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10536,YSY,CYSY,SACHS HARBOUR,SACHS HARBOUR,CANADA,71.993889,-125.2425,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10739,ZSJ,CZSJ,SANDY LAKE,SANDY LAKE,CANADA,53.064167,-93.344444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5935,YYU,CYYU,KAPUSKASING,KAPUSKASING,CANADA,49.411667,-82.468889,2030-12-31T15:04:58,2031-12-31T15:04:58,1
6465,YGL,CYGL,LA GRANDE RIVIERE,LA GRANDE RIVIERE,CANADA,53.625278,-77.704167,2030-12-31T15:04:58,2031-12-31T15:04:58,1
9324,YPD,CNK4,PARRY SOUND AREA MUNI,PARRY SOUND,CANADA,45.256944,-79.829444,2030-12-31T15:04:58,2031-12-31T15:04:58,1
10423,XRR,CYDM,ROSS RIVER,ROSS RIVER,CANADA,61.970556,-132.423056,2030-12-31T15:04:58,2031-12-31T15:04:58,1
687,YPJ,CYLA,AUPALUK,AUPALUK,CANADA,59.296667,-69.599722,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1444,YDT,CZBB,BOUNDARY BAY,BOUNDARY BAY,CANADA,49.072778,-123.006944,2030-12-31T15:04:58,2031-12-31T15:04:58,1
