airport_id,iata,icao,name
4337,GHT,HLGT,GHAT
4338,\N,OIIK,GHAZVIN
4339,\N,LIPL,GHEDI MIL
4340,GNN,HAGH,GHINNIR
4341,\N,DAOV,GHRISS
4342,\N,VVGL,GIALAM
4343,TSR,LRTR,GIARMATA
4344,GBV,YGIB,GIBB RIVER
4345,GIB,LXGB,GIBRALTAR AB
4346,\N,KTGC,GIBSON CO
4349,\N,ETEU,GIEBELSTADT AAF
4350,\N,EDNG,GIENGEN/ BRENZ
4352,\N,EDGR,GIESSEN-REISKIRCHEN
4353,QGU,RJNG,GIFU AERO
4356,\N,CJH2,GILBERT PLAINS
4358,\N,SNGB,GILBUES
4359,GIL,OPGT,GILGIT
4360,YGX,CYGX,GILLAM
4363,SEE,KSEE,GILLESPIE
4364,GCC,KGCC,GILLETTE-CAMPBELL CO
4365,YGB,CYGB,GILLIES BAY
4366,RUN,FMEE,GILLOT
4368,GVL,KGVL,GILMER MEML
4370,GLZ,EHGR,GILZE-RIJEN AB
4371,PUS,RKPK,GIMHAE INTL
4372,YGM,CYGM,GIMLI INDUSTRIAL PARK
4373,\N,ESKA,GIMO AB
4374,GMP,RKSS,GIMPO INTL
4375,\N,YGIG,GINGIN
4376,FOG,LIBF,GINO LISA
4377,\N,LIBV,GIOIA DEL COLLE MIL
4379,GRO,LEGE,GIRONA
4380,PNP,AYGR,GIRUA
4381,GIS,NZGS,GISBORNE
4382,GYI,HRYG,GISENYI
4383,GID,HBBE,GITEGA
4384,GZO,AGGN,GIZO
4385,YHK,CYHK,GJOA HAVEN
4387,FCA,KFCA,GLACIER PARK INTL
4390,\N,CJR5,GLADSTONE
4391,GLT,YGLA,GLADSTONE
4392,GDW,KGDW,GLADWIN ZETTEL MEML
4394,GLW,KGLW,GLASGOW MUN
4395,GLA,EGPF,GLASGOW
4396,\N,CJE5,GLASLYN
4397,GLI,YGLI,GLEN INNES
4399,\N,CJJ2,GLENBORO
4400,\N,KGYL,GLENCOE MUN
4401,\N,KGEU,GLENDALE MUN
4405,\N,NZGY,GLENORCHY
4406,GTN,NZGT,GLENTANNER
4407,\N,KGHW,GLENWOOD MUN
4408,GWS,KGWS,GLENWOOD SPRINGS MUN
4410,\N,LFAY,GLISY
4411,\N,EPGL,GLIWICE
4412,GLO,EGBJ,GLOUCESTERSHIRE
4414,\N,LOLU,GMUNDEN-LAAKIRCHEN
4415,NOT,KDVO,GNOSS
4416,\N,FYGB,GOBABIS
4418,VDM,SAVV,GOBERNADOR CASTELLO
4419,GGS,SAWR,GOBERNADOR GREGORES
4420,JUJ,SASJ,GOBERNADOR HORACIO GUZMAN
4421,\N,CYGD,GODERICH
4422,FTK,KFTK,GODMAN AAF
4423,YGO,CYGO,GODS LAKE NARROWS
4424,ZGI,CZGI,GODS RIVER
4425,\N,EBTN,GOETSENHOVEN AB
4427,IWD,KIWD,GOGEBIC-IRON CO
4428,\N,HSGO,GOGRIAL
4430,\N,EDAU,GOHLIS
4431,VIX,SBVT,GOIABEIRAS
4432,\N,SSGW,GOIO-ERE
4433,\N,FVGO,GOKWE
4435,OOL,YBCG,GOLD COAST
4436,GTR,KGTR,GOLDEN TRIANGLE REGL
4437,\N,CYGE,GOLDEN
4440,\N,EDQS,GOLDLAUTER
4441,\N,KGWW,GOLDSBORO-WAYNE MUN
4442,SZZ,EPSC,GOLENIOW
4443,GLF,MRGF,GOLFITO
4445,LCE,MHLC,GOLOSON INTL
4446,GOM,FZNA,GOMA INTL
4447,GME,UMGG,GOMEL
4448,\N,SKAP,GOMEZ NINO APIAY
4450,\N,WMGK,GONG KEDAK
4453,TRB,SKTU,GONZALO MEJIA
4455,GNG,KGNG,GOODING MUN
4457,\N,YGDA,GOODOOGA
4458,\N,CKF4,GOODSOIL
4460,QUG,EGHR,GOODWOOD
4461,\N,YGWA,GOOLWA
4462,GOO,YGDI,GOONDIWINDI
4464,YYR,CYYR,GOOSE BAY
4466,GOP,VEGK,GORAKHPUR AB
4468,\N,CBL3,GORDON FIELD
4469,\N,CFW2,GORDON LAKE
4470,GRN,KGRN,GORDON MUN
4471,GVE,KGVE,GORDONSVILLE MUN
4472,YZE,CYZE,GORE BAY-MANITOULIN
4473,GOR,HAGR,GORE
4474,\N,NZGC,GORE
4475,GBT,OING,GORGAN
4477,\N,LIPG,GORIZIA
4478,GKH,VNGK,GORKHA
4480,\N,EDBX,GORLITZ
4482,\N,LBGO,GORNA ORYAHOVITSA
4483,GKA,AYGA,GOROKA
4484,XGG,DFEG,GOROM-GOROM
4485,\N,YXGS,GOSFORD HOSPITAL
4486,GSH,KGSH,GOSHEN MUN
4487,\N,EPRG,GOTARTOWICE
4488,\N,EDRG,GOTTSCHIED
4489,GUL,YGLB,GOULBURN
4490,GUD,GAGM,GOUNDAM
4491,\N,DRZG,GOURE
4492,GOV,YPGV,GOVE
4493,GVR,SNGV,GOVERNADOR VALADARES
4494,GHB,MYEM,GOVERNORS HARBOUR
4497,OYA,SATG,GOYA
4498,\N,FZFJ,GOYONGO
4499,\N,FTTG,GOZ-BEIDA
4500,\N,FAGR,GRAAFF-REINET
4501,\N,CJR3,GRACE LAKE
4502,GRW,LPGR,GRACIOSA
4504,\N,ETIC,GRAFENWOHR AAF
4505,\N,KGAF,GRAFTON MUN
4506,GFN,YGFN,GRAFTON
4511,\N,FAGT,GRAHAMSTOWN
4512,\N,SNGJ,GRAJAU
4513,\N,SASA,GRAL M M DE GUEMES
4514,LPA,GCLP,GRAN CANARIA
4515,GRX,LEGR,GRANADA
4517,GNY,KGNB,GRANBY-GRAND CO
4518,FPO,MYGF,GRAND BAHAMA INTL
4519,\N,CPL4,GRAND BEND
4522,GCN,KGCN,GRAND CANYON NATL PARK
4525,CCE,TFFG,GRAND CASE
4526,GCJ,FAGC,GRAND CENTRAL
4528,\N,CCK3,GRAND FALLS
4529,RDR,KRDR,GRAND FORKS AFB
4530,GFK,KGFK,GRAND FORKS INTL
4531,ZGF,CZGF,GRAND FORKS
4536,\N,CCN2,GRAND MANAN
4537,GRM,KCKC,GRAND MARAIS/ COOK CO
4539,\N,KGPM,GRAND PRAIRIE MUN
4540,GPZ,KGPZ,GRAND RAPIDS/ ITASCA CO-NEWSTR
4541,\N,CJV8,GRAND RAPIDS
4542,CRE,KCRE,GRAND STRAND
4543,GDT,MBGT,GRAND TURK INTL
4544,YGC,CEQ5,GRANDE CACHE
4545,YQU,CYQU,GRANDE PRAIRIE
4546,\N,CFA5,GRANDE
4547,\N,CTH3,GRANDES-BERGERONNES
4550,\N,EDGW,GRANER BERG
4552,MWH,KMWH,GRANT CO INTL
4556,SVC,KSVC,GRANT CO
4557,\N,KGGF,GRANT MUN
4559,BGI,TBPB,GRANTLEY ADAMS INTL
4561,GTG,KGTG,GRANTSBURG MUN
4562,GNT,KGNT,GRANTS-MILAN MUN
4564,GFR,LFRF,GRANVILLE
4565,\N,EDFD,GRASBERG
4567,AMN,KAMN,GRATIOT COMMUNITY
4568,\N,CJM4,GRAVELBOURG
4571,GRF,KGRF,GRAY AAF
4572,GRK,KGRK,GRAY AAF
4573,\N,KGOV,GRAYLING AAF
4578,GRZ,LOWG,GRAZ
4579,\N,LIRM,GRAZZANISE MIL
4580,GBZ,NZGB,GREAT BARRIER
4581,GBR,KGBR,GREAT BARRINGTON
4582,\N,CFF4,GREAT BEAR LAKE
4583,GBD,KGBD,GREAT BEND MUN
4584,GTF,KGTF,GREAT FALLS INTL
4585,GHC,MYBG,GREAT HARBOUR
4588,CBE,KCBE,GREATER CUMBERLAND REGL
4589,IKK,KIKK,GREATER KANKAKEE
4590,YQM,CYQM,GREATER MONCTON INTL
4592,PIA,KPIA,GREATER PEORIA REGL
4593,PMH,KPMH,GREATER PORTSMOUTH REGL
4594,ROC,KROC,GREATER ROCHESTER INTL
4595,RFD,KRFD,GREATER ROCKFORD
4598,GXY,KGXY,GREELEY-WELD CO
4600,\N,RCGI,GREEN I
4602,\N,CBG2,GREEN LAKE
4606,PVD,KPVD,GREEN STATE
4607,\N,CNP8,GREENBANK
4608,LWB,KLWB,GREENBRIER VALLEY
4611,WAY,KWAY,GREENE CO
4614,GCY,KGCY,GREENEVILLE-GREENE CO MUN
4615,\N,KGFZ,GREENFIELD MUN
4616,CFT,KCFT,GREENLEE CO
4621,YGQ,CYGQ,GREENSTONE REGL
4622,GMU,KGMU,GREENVILLE DOWNTOWN
4627,GRE,KGRE,GREENVILLE
4629,GSP,KGSP,GREENVILLE-SPARTANBURG INTL
4630,GRD,KGRD,GREENWOOD CO
4632,\N,KHFY,GREENWOOD MUN
4633,YZX,CYZX,GREENWOOD
4634,GWO,KGWO,GREENWOOD-LEFLORE
4635,\N,EDLF,GREFRATH-NIERSHORST
4636,POP,MDPP,GREGORIO LUPERON INTL
4638,\N,EKGR,GRENA
4639,\N,KGNF,GRENADA MUN
4640,\N,LSZG,GRENCHEN
4641,\N,CKU6,GRENFELL
4643,\N,NZGM,GREYMOUTH
4644,\N,FAGY,GREYTOWN
4645,PBF,KPBF,GRIDER
4646,\N,EDPG,GRIESAU
4648,SKY,KSKY,GRIFFING-SANDUSKY
4650,RME,KRME,GRIFFISS
4651,GFF,YGTH,GRIFFITH
4656,\N,CNZ8,GRIMSBY
4657,\N,KGGI,GRINNELL REGL
4658,YGZ,CYGZ,GRISE FIORD
4659,GUS,KGUS,GRISSOM ARB
4660,BFR,KBFR,GRISSOM MUN
4661,\N,CFY2,GRIST LAKE
4663,GNA,UMMG,GRODNO
4665,\N,EKGH,GRONHOLT
4666,GTE,YGTE,GROOTE EYLANDT
4667,GFY,FYGF,GROOTFONTEIN
4669,\N,KONZ,GROSSE ILE MUN
4670,\N,EDAK,GROSSENHAIN
4671,GRS,LIRS,GROSSETO MIL
4672,\N,EDAG,GROSSRUCKERSWALDE
4674,GON,KGON,GROTON-NEW LONDON
4675,TAR,LIBG,GROTTAGLIE
4678,\N,KGMJ,GROVE MUN
4680,\N,EDHB,GRUBE
4683,\N,KGDY,GRUNDY MUN
4686,\N,LSGT,GRUYERES
4688,\N,ESKG,GRYTTJOM
4690,GDP,SNGD,GUADALUPE
4691,QGA,SSGY,GUAIRA
4692,GJM,SBGM,GUAJARA MIRIM
4693,GHU,SAAG,GUALEGUAYCHU
4694,GUM,PGUM,GUAM INTL
4695,\N,MMGT,GUANAJUATO
4696,GNM,SNGI,GUANAMBI
4697,GUQ,SVGU,GUANARE
4698,\N,SCLV,GUANGALI
4699,\N,SNGH,GUANHAES
4700,NBW,MUGM,GUANTANAMO BAY NAS
4701,GPI,SKGP,GUAPI
4702,GPL,MRGP,GUAPILES
4703,\N,SSGR,GUAPORE
4704,\N,SGES,GUARANI INTL
4706,ODL,SNGA,GUARAPARI
4707,REC,SBRF,GUARARAPES INTL
4708,GUJ,SBGW,GUARATINGUETA
4709,\N,SSGB,GUARATUBA
4710,WPU,SCGZ,GUARDIAMARINA ZANARTU
4711,\N,SVJM,GUARICO MUN
4712,GRU,SBGR,GUARULHOS INTL.
4713,GDO,SVGD,GUASDUALITO
4714,\N,SVGT,GUASIPATI
4716,\N,SNGX,GUAXUPE
4717,\N,SKGY,GUAYMARAL
4718,\N,LFQZ,GUEBLANGE
4719,\N,CNC4,GUELPH
4720,ELU,DAUO,GUEMAR
4722,GCI,EGJB,GUERNSEY
4725,\N,LIRG,GUIDONIA MIL
4726,GGO,DIGL,GUIGLO
4727,PPN,SKPP,GUILLERMO LEON VALENCIA
4728,GMS,SNGM,GUIMARAES
4729,BES,LFRB,GUIPAVAS
4730,GUI,SVGI,GUIRIA
4731,\N,RPVG,GUIUAN
4732,GPT,KGPT,GULFPORT-BILOXI INTL
4733,GKN,PAGK,GULKANA
4734,\N,CJK5,GULL LAKE
4735,ULU,HUGU,GULU
4736,\N,FBGM,GUMARE
4737,VOG,URWW,GUMRAK
4738,\N,EDMU,GUNDELFINGEN
4740,GUH,YGDH,GUNNEDAH
4741,GUC,KGUC,GUNNISON CO
4742,KUV,RKJK,GUNSAN AB
4745,\N,SNGG,GURGUEIA
4746,URY,OEGT,GURIAT
4747,YKN,KYKN,GURNEY MUN
4748,\N,AYGN,GURNEY
4749,\N,SNGU,GURUPA
4750,GRP,SWGI,GURUPI
4752,\N,DNGU,GUSAU
4753,FLA,SKFL,GUSTAVO ARTUNDUAGA P
4754,BCA,MUBA,GUSTAVO RIZO
4755,ADZ,SKSP,GUSTAVO ROJAS PINILLA
4756,GST,PAGS,GUSTAVUS
4758,\N,EDCU,GUSTROW
4759,\N,ETUO,GUTERSLOH
4760,\N,KGCT,GUTHRIE CO REGL
4761,GOK,KGOK,GUTHRIE MUN
4762,GTI,EDCG,GUTTIN
4764,\N,LTAB,GUVERCINLIK AB
4765,GAU,VEGT,GUWAHATI
4766,GUY,KGUY,GUYMON MUN
4767,GWA,VYGW,GWA
4768,GWD,OPGD,GWADAR INTL
4769,\N,FZFW,GWAKA
4770,KWJ,RKJJ,GWANGJU AERO
4772,\N,KGWR,GWINNER-MELROE
4773,\N,KLZU,GWINNETT CO-BRISCOE
4774,KVD,UBBG,GYANDZHA
4776,TJQ,WIKD,H.A.S. HANANDJOEDDIN
4777,\N,FAHU,H.M.S.BASTARD MEMORIAL
4778,HPA,NFTL,HA'APAI-LIFUKA
4779,\N,EFHJ,HAAPAJARVI
4780,\N,EFHP,HAAPAVESI
4781,\N,KAJR,HABERSHAM CO
4782,MIR,DTMB,HABIB BOURGUIBA
4783,\N,LFGB,HABSHEIM
4784,\N,SKAG,HACARITAMA
4785,HAC,RJTH,HACHIJOJIMA
4786,HHE,RJSH,HACHINOHE AERO
4790,\N,EIHN,HACKETSTOWN
4793,\N,EKHV,HADERSLEV
4795,\N,EKHS,HADSUND
4797,\N,CJC6,HAFFORD
4798,AQI,OEPA,HAFR AL-BATIN
4799,HGR,KHGR,HAGERSTOWN REGL-HENSON
4801,HFS,ESOH,HAGFORS
4802,\N,ESMV,HAGSHULT AB
4803,\N,LFSH,HAGUENAU
4805,\N,EDNZ,HAIDBERG
4806,HFA,LLHA,HAIFA
4808,HAS,OEHL,HAIL
4809,MDG,ZYMD,HAILANG
4810,\N,EFHL,HAILUOTO
4811,\N,OOHA,HAIMA
4812,YHT,CYHT,HAINES JUNCTION
4813,HNS,PAHN,HAINES
4815,HKD,RJCH,HAKODATE
4816,PVW,KPVW,HALE CO
4817,HAF,KHAF,HALF MOON BAY
4818,\N,FAHI,HALFWEG
4819,RZZ,KRZZ,HALIFAX CO
4820,YHZ,CYHZ,HALIFAX INTL
4821,YAW,CYAW,HALIFAX/ SHEARWATER
4822,HLP,WIIH,HALIM INTL
4823,YUX,CYUX,HALL BEACH
4825,\N,ESVH,HALLEFORS
4827,KEV,EFHA,HALLI AB
4828,DUC,KDUC,HALLIBURTON
4829,\N,KATA,HALL-MILLER MUN
4830,\N,KHCO,HALLOCK MUN
4831,HCQ,YHLC,HALLS CREEK
4832,\N,ESNA,HALLVIKEN
4833,HAD,ESMT,HALMSTAD AB
4834,\N,EGWN,HALTON AB
4835,\N,HLHM,HAMADA NC-5
4836,\N,HLNM,HAMADA NC-8
4837,\N,OIHS,HAMADAN AB
4838,HDM,OIHH,HAMADAN
4839,\N,RJNH,HAMAMATSU AERO
4841,\N,CFM5,HAMBURG
4842,HAM,EDDH,HAMBURG
4843,\N,EFHM,HAMEENKYRO
4844,HLT,YHML,HAMILTON AERO
4845,HTI,YBHM,HAMILTON I.
4847,\N,KMNZ,HAMILTON MUN
4849,YHM,CYHM,HAMILTON
4850,HLZ,NZHN,HAMILTON
4853,HFT,ENHF,HAMMERFEST
4854,\N,KHDC,HAMMOND MUN
4858,HPT,KHPT,HAMPTON MUN
4859,\N,KPVG,HAMPTON ROADS EXECUTIVE
4863,HNM,PHHN,HANA
4864,HNA,RJSI,HANAMAKI
4865,\N,ETID,HANAU AAF
4866,BHB,KBHB,HANCOCK CO-BAR HARBOR
4867,\N,KHJO,HANFORD MUN
4868,BTH,WIKB,HANG NADIM
4869,\N,EDKB,HANGELAR
4870,\N,ZMHA,HANH
4871,HAQ,VRMH,HANIMAADHOO
4872,\N,EFHN,HANKO
4873,HVE,KHVE,HANKSVILLE
4875,\N,CKJ4,HANLEY
4876,\N,CEL4,HANNA
4877,\N,KHAE,HANNIBAL MUN
4878,HAJ,EDDV,HANNOVER
4879,\N,KOFP,HANOVER CO MUN
4881,BED,KBED,HANSCOM
4882,HOI,NTTO,HAO
4884,\N,OEHR,HARAD
4885,HRE,FVHA,HARARE INTL
4887,\N,KMGN,HARBOR SPRINGS
4891,\N,FAHJ,HARDING
4892,\N,CEA5,HARDISTY
4893,\N,KHDI,HARDWICK
4894,HEZ,KHEZ,HARDY-ANDERS-ADAMS CO
4896,\N,KHAD,HARFORD
4897,HGA,HCMH,HARGEISA
4899,\N,KHNR,HARLAN MUN
4901,\N,EDXP,HARLE
4903,\N,FAHA,HARMONY
4904,\N,KHRJ,HARNETT CO
4906,CDH,KCDH,HARRELL
4907,\N,KAQW,HARRIMAN AND WEST
4909,MDT,KMDT,HARRISBURG INTL
4910,HSB,KHSB,HARRISBURG-RALEIGH
4911,HRS,FAHR,HARRISMITH
4913,ASL,KASL,HARRISON CO
4915,CKB,KCKB,HARRISON/ MARION REGL
4923,\N,EDHM,HARTENHOLM
4924,\N,KHXF,HARTFORD MUN
4925,HFD,KHFD,HARTFORD-BRAINARD
4927,VSF,KVSF,HARTNESS STATE
4928,HVS,KHVS,HARTSVILLE REGL
4933,UPG,WAAA,HASANUDDIN
4936,EUN,GMML,HASSAN I
4938,\N,ESFH,HASSLOSA AB
4939,HSI,KHSI,HASTINGS MUN
4941,HGS,GFHA,HASTINGS
4942,\N,NZHS,HASTINGS
4943,HAA,ENHK,HASVIK
4944,HDY,VTSS,HAT YAI INTL
4946,\N,LTAK,HATAY
4947,HAX,KHAX,HATBOX
4949,YDJ,CJL2,HATCHET LAKE
4951,HTR,RORH,HATERUMA
4952,\N,ZMHG,HATGAL
4954,HTZ,SKHC,HATO COROZAL
4960,\N,EDWH,HATTEN
4961,PIB,KPIB,HATTIESBURG-LAUREL REGL
4962,SOG,ENSG,HAUKASEN
4963,\N,OIKP,HAVADARYA
4965,\N,CCS5,HAVELOCK
4966,HAW,EGFE,HAVERFORDWEST
4967,\N,LKHB,HAVLICKUV BROD
4968,HVR,KHVR,HAVRE CITY-CO
4969,YGV,CYGV,HAVRE ST-PIERRE
4971,\N,EGNR,HAWARDEN
4972,\N,NZHA,HAWERA
4973,\N,CPG5,HAWKESBURY (EAST)
4974,\N,CNV4,HAWKESBURY
4975,\N,KRVN,HAWKINS CO
4977,HKS,KHKS,HAWKINS
4980,\N,OEHW,HAWTAH
4981,HTH,KHTH,HAWTHORNE MUN
4984,\N,EDLR,HAXTERBERG
4986,YHY,CYHY,HAY RIVER
4988,HXX,YHAY,HAY
4994,HYS,KHYS,HAYS REGL
4995,HWD,KHWD,HAYWARD EXECUTIVE
5000,\N,KAZE,HAZLEHURST
5001,HZL,KHZL,HAZLETON MUN
5002,\N,LOLH,HB HOFKIRCHEN
5003,\N,EGKH,HEADCORN
5009,YHF,CYHF,HEARST MUN
5010,\N,KEZM,HEART OF GEORGIA REGL
5011,LHR,EGLL,HEATHROW
5015,\N,KHBZ,HEBER SPRINGS MUN
5017,\N,KHJH,HEBRON MUN
5018,FAR,KFAR,HECTOR INTL
5020,\N,ESPJ,HEDEN AB
5021,\N,ESNC,HEDLANDA
5022,\N,EDKD,HEGENSCHEID
5023,HEH,VYHH,HEHO
5024,HDB,ETIE,HEIDELBERG AAF
5025,\N,EDPH,HEIDENBERG
5026,\N,FAHO,HEILBRON
5027,BFF,KBFF,HEILIG
5028,HLN,KHLN,HELENA REGL
5029,\N,KTWM,HELGESON
5030,SVJ,ENSH,HELLE
5031,HEW,LGAT,HELLINIKON
5032,\N,CBH2,HELMET
5033,\N,KDEQ,HELMS SEVIER CO
5034,HMV,ESUT,HEMAVAN
5035,HMT,KHMT,HEMET-RYAN
5037,\N,KHHF,HEMPHILL CO
5039,\N,KEHR,HENDERSON CITY-CO
5040,MDY,PMDY,HENDERSON FIELD
5041,HIR,AGGH,HENDERSON
5042,\N,KACZ,HENDERSON
5043,HSH,KHND,HENDERSON
5044,\N,KHNZ,HENDERSON-OXFORD
5048,\N,FASX,HENDRIK SWELLENGREBEL
5049,PHW,FAPH,HENDRIK VAN ECK
5050,\N,RCKW,HENGCHUN
5051,\N,EGWE,HENLOW AB
5054,PHT,KPHT,HENRY CO
5055,STX,TISX,HENRY E ROHLSEN
5058,\N,KFTT,HENSLEY MEML
5059,\N,EGHS,HENSTRIDGE
5060,HEA,OAHR,HERAT
5061,FLN,SBFL,HERCILIO LUZ INTL
5062,\N,KHRX,HEREFORD MUN
5064,HDF,EDAH,HERINGSDORF
5065,\N,KHRU,HERINGTON REGL
5066,\N,HDHE,HERKALE
5068,\N,KHEG,HERLONG
5071,VTU,MUVT,HERMANOS AMEIJEIRAS
5072,PBC,MMPB,HERMANOS SERDAN INTL
5073,HES,KHRI,HERMISTON MUN
5074,\N,KBKV,HERNANDO CO
5076,\N,EKHG,HERNING
5078,\N,EDEH,HERRENTEICH
5079,HEX,MDHE,HERRERA INTL
5080,\N,LFCO,HERRERE
5081,\N,ESGH,HERRLJUNGA
5083,\N,EDTR,HERTEN-RHEINFELDEN
5084,HVB,YHBA,HERVEY BAY
5085,\N,LLHZ,HERZLIA
5086,\N,EDQH,HERZOGENAURACH
5087,\N,OIFE,HESA
5088,LUL,KLUL,HESLER-NOBLE
5090,\N,EDTY,HESSENTAL
5092,\N,KHEI,HETTINGER MUN
5093,\N,EDGH,HETTSTADT
5094,\N,EDQX,HETZLESER BERG
5095,\N,EDTH,HEUBACH
5096,UVF,TLPL,HEWANORRA INTL
5097,\N,LTBW,HEZARFEN
5101,HKY,KHKY,HICKORY REGL
5103,\N,CKL4,HIDDEN BAY
5105,\N,FA40,HIDDEN LAKE APT
5106,\N,SBIT,HIDROELETRICA DE ITUMBIARA
5107,VDE,GCHI,HIERRO
5109,\N,KHIG,HIGGINSVILLE INDL MUN
5110,YOJ,CYOJ,HIGH LEVEL
5111,ZHP,CZHP,HIGH PRAIRIE
5112,\N,CEN4,HIGH RIVER
5113,\N,KHOC,HIGHLAND CO
5116,\N,SVHG,HIGUEROTE
5117,WLS,NLWW,HIHIFO
5118,\N,NTGH,HIKUERU
5119,\N,EDVM,HILDESHEIM
5120,HIF,KHIF,HILL AFB
5121,HLC,KHLC,HILL CITY MUN
5123,\N,KHLB,HILLENBRAND INDUSTRIES
5129,\N,KJYM,HILLSDALE MUN
5131,ITO,PHTO,HILO INTL
5132,\N,RPVH,HILONGOS
5133,HHH,KHXD,HILTON HEAD
5134,\N,EHHV,HILVERSUM
5140,\N,WV77,HINTON-ALDERSON
5141,HIJ,RJOA,HIROSHIMA
5142,HIW,RJBH,HIROSHIMANISHI
5143,\N,LOKH,HIRT
5144,\N,EDFI,HIRZENHAIN
5145,HLW,FAHL,HLUHLUWE
5146,\N,VYHB,HMAWBY
5148,HBR,KHBR,HOBART MUN
5149,HBA,YMHB,HOBART
5152,HOU,KHOU,HOBBY
5155,\N,EDFX,HOCKENHEIM
5157,HOD,OYHD,HODEIDAH INTL
5158,\N,EDVH,HODENHAGEN
5159,\N,LKHD,HODKOVICE
5160,\N,FAHS,HOEDSPRUIT AB
5161,\N,LOIR,HOEFEN
5162,\N,EBHN,HOEVENEN
5163,\N,EDXT,HOF ALTONA
5164,HOQ,EDQM,HOF-PLAUEN
5165,\N,RJOF,HOFU AERO
5166,\N,ESMH,HOGANAS
5168,\N,KHBV,HOGG CO
5169,\N,ETIH,HOHENFELS AAF
5170,\N,ETNH,HOHN AB
5171,HKK,NZHK,HOKITIKA
5172,HOA,HKHO,HOLA
5175,GTW,LKHO,HOLESOV
5178,\N,EDVL,HOLLEBERG
5183,HMN,KHMN,HOLLOMAN AFB
5190,YHI,CYHI,HOLMAN
5192,\N,YSHW,HOLSWORTHY ARMY AIRFIELD
5193,KEL,EDHK,HOLTENAU
5196,\N,KHEQ,HOLYOKE MUN
5197,\N,ETSH,HOLZDORF AB
5198,\N,HKHB,HOMA BAY
5202,HOM,PAHO,HOMER
5203,\N,KHOE,HOMERVILLE
5204,HST,KHST,HOMESTEAD ARB
5208,HOX,VYHL,HOMMALIN
5209,HUQ,HLON,HON
5210,\N,KHDO,HONDO MUN
5212,HKG,VHHH,HONG KONG INTL
5213,SHA,ZSSS,HONGQIAO
5214,HNL,PHNL,HONOLULU INTL
5215,HLR,KHLR,HOOD AAF
5217,\N,EHHO,HOOGEVEEN
5218,MWO,KMWO,HOOK FIELD MUN
5219,MHN,KMHN,HOOKER CO
5220,HOK,YHOO,HOOKER CREEK
5223,DWH,KDWH,HOOKS MEML
5224,HNH,PAOH,HOONAH
5226,HPB,PAHP,HOOPER BAY
5229,YHE,CYHE,HOPE
5231,YHO,CYHO,HOPEDALE
5232,HTU,YHPN,HOPETOUN
5234,\N,CCF3,HOPEWELL
5237,\N,KHVC,HOPKINSVILLE-CHRISTIAN CO
5238,\N,EDRH,HOPPSTADTEN-WEIERSBACH
5239,\N,ETNP,HOPSTEN AB
5240,\N,LKHC,HORICE
5242,HID,YHID,HORN I
5243,HFN,BIHN,HORNAFJORDUR
5245,YHN,CYHN,HORNEPAYNE MUN
5247,\N,LKHV,HOROVICE
5251,HSM,YHSM,HORSHAM
5252,HOR,LPHR,HORTA
5254,WDH,FYWH,HOSEA KUTAKO INTL
5255,\N,LKHS,HOSIN
5258,HKN,AYHK,HOSKINS
5259,THP,KTHP,HOT SPRINGS CO-MUN
5260,HOT,KHOT,HOT SPRINGS MEML
5261,\N,KHSR,HOT SPRINGS MUN
5263,HTN,ZWTN,HOTAN
5266,\N,SBTC,HOTEL TRANSAMERICA
5267,ALG,DAAG,HOUARI BOUMEDIENE
5268,CMX,KCMX,HOUGHTON CO MEML
5270,HUL,KHUL,HOULTON INTL
5271,HUM,KHUM,HOUMA-TERREBONNE
5272,\N,DFOH,HOUNDE
5273,CMR,LFGA,HOUSSEN
5276,\N,KCHU,HOUSTON CO
5277,SPX,KSPX,HOUSTON GULF
5280,\N,CAM5,HOUSTON
5281,\N,KAXH,HOUSTON-SOUTHWEST
5282,HOV,ENOV,HOVDEN
5285,\N,MPHO,HOWARD AFB
5290,\N,FAHC,HOWICK
5292,\N,EDVI,HOXTER-HOLZMINDEN
5293,\N,YHOX,HOXTON PARK
5294,KKN,ENKR,HOYBUKTMOEN
5295,PAA,VYPA,HPA-AN
5296,PPU,VYPP,HPAPUN
5297,\N,LKHK,HRADEC KRALOVE
5298,\N,LKHN,HRANICE
5299,\N,RCPO,HSINCHU AERO
5300,HHQ,VTPH,HUA HIN AERO
5301,HUN,RCYU,HUALIEN
5302,\N,SPHG,HUAMBO
5303,\N,SPAB,HUANCABAMBA
5304,CSX,ZGHA,HUANGHUA
5306,\N,EGNA,HUCKNALL
5307,HUV,ESNH,HUDIKSVALL
5308,YHB,CYHB,HUDSON BAY
5309,YNH,CYNH,HUDSON'S HOPE
5313,HGD,YHUG,HUGHENDEN
5315,\N,KHQG,HUGOTON MUN
5318,HLF,ESSF,HULTSFRED-VIMMERBY AB
5320,\N,SWHT,HUMAITA
5321,HUY,EGNJ,HUMBERSIDE
5324,\N,CJU4,HUMBOLDT
5325,HUE,HAHU,HUMERA
5329,\N,ETHI,HUNGRIGER WOLF ARMY
5330,\N,EDKH,HUNSBORN
5332,LND,KLND,HUNT
5333,SVN,KSVN,HUNTER AAF
5334,HNB,KHNB,HUNTINGBURG
5335,MUU,KMUU,HUNTINGDON CO
5337,\N,KHHG,HUNTINGTON MUN
5338,HSV,KHSV,HUNTSVILLE INTL-JONES
5340,HTV,KUTS,HUNTSVILLE MUN
