booking_id,flight_id,seat,passenger_id,price
65250,413501,7C,7599,323.89
65260,413501,3H,5762,453.03
65270,413514,8E,29256,332.07
65280,413514,3E,32705,282.31
65290,413514,1E,12976,309.85
65300,413519,4C,2774,304.7
65310,413519,2A,3378,358.65
65320,413525,6D,20105,54.6
65330,413525,2F,7044,118.28
65340,421590,7C,3770,349.47
65350,421590,4B,20818,496.93
65360,421615,8G,12866,333.64
65370,421615,4A,711,16.71
65380,421615,1H,17122,360.15
65390,421620,6H,11745,472.94
65400,421620,4E,26885,17.33
65410,421620,1E,32574,333.63
65420,429787,7A,4186,6.63
65430,429787,5D,8834,239.96
65440,429787,2F,31810,405.4
65450,438054,7D,3253,259.34
65460,438054,4H,18524,458.84
65470,438070,9D,29985,157.13
65480,438070,5H,22580,290.53
65490,438070,1A,35397,70.26
65500,446178,7C,19334,211.1
65510,446178,3E,228,191.54
65520,462573,8A,7775,226.72
65530,462573,3G,31174,92.24
65540,478926,8B,5581,290.0
65550,478926,4B,11812,19.67
65560,478926,1D,7912,162.48
65570,487102,6C,30804,235.27
65580,487102,3D,1588,319.21
65590,487104,9C,31397,318.31
65600,487104,5B,8872,417.7
65610,487104,2F,18295,413.29
65620,495404,8G,31878,489.09
65630,495404,4F,32043,429.67
65640,495404,1F,8850,400.75
65650,495406,6C,18866,212.32
65660,495406,3B,10159,497.29
67410,3887,55H,19482,455.42
67420,3887,52F,24609,426.21
67430,3887,49E,35033,25.06
67440,3887,46C,13147,281.12
67450,3887,43C,16008,255.38
67460,3887,39D,14419,489.06
67470,3887,37A,29202,453.43
67480,3887,34F,22938,341.27
67490,3887,32F,3606,497.02
67500,3887,28B,7818,111.72
67510,3887,25F,25780,9.95
67520,3887,22E,12999,462.86
67530,3887,19D,21450,333.64
67540,3887,15C,18960,181.06
67550,3887,10E,33147,91.09
67560,3887,6G,34780,17.13
67570,3887,2F,21749,17.82
67580,12141,55C,23384,173.4
67590,12141,53C,16700,317.46
67600,12141,50A,31397,52.7
67610,12141,45E,34280,68.51
67620,12141,42F,20462,98.24
67630,12141,39B,4005,303.6
67640,12141,37F,6144,296.9
67650,12141,31E,4766,78.64
67660,12141,27B,33880,21.12
67670,12141,24B,32011,92.09
67680,12141,21H,28935,450.44
67690,12141,18C,29253,144.01
67700,12141,14D,31455,53.75
67710,12141,11E,35352,475.88
67720,12141,9D,9567,138.28
67730,12141,6C,2124,322.05
67740,12141,2C,16877,332.98
67750,12148,52E,4759,461.0
67760,12148,50A,17889,6.15
67770,12148,48E,2958,217.95
67780,12148,44B,4625,171.81
67790,12148,42A,4695,29.67
67800,12148,38E,27463,63.03
67810,12148,36E,35397,84.85
67820,12148,31D,32338,66.6
67830,12148,29F,3417,450.83
67840,12148,26C,29194,90.45
67850,12148,23C,489,104.51
67870,12148,17H,12322,92.54
67880,12148,14F,26932,69.89
67890,12148,10C,25023,189.82
67900,12148,7C,16770,182.77
67910,12148,3A,30316,484.82
67920,20228,56G,29052,134.68
67930,20228,54B,19061,98.68
67940,20228,50D,35696,71.25
67950,20228,48H,29776,276.17
67960,20228,45D,14369,363.21
67970,20228,42C,11270,430.48
67980,20228,39A,7907,235.87
67990,20228,35D,31553,284.61
68000,20228,33D,30803,311.11
68010,20228,29H,1647,67.19
68020,20228,26F,11576,142.44
68030,20228,22C,15706,483.83
68040,20228,18G,11519,487.42
68050,20228,16H,23235,83.29
68060,20228,13H,25371,437.69
68070,20228,11H,532,326.98
68080,20228,8F,15462,187.44
68090,20228,4A,31508,436.76
68100,28403,56B,27638,375.59
68110,28403,51B,32772,291.38
68120,28403,48E,22151,72.94
68130,28403,44F,25307,283.37
68140,28403,42D,9603,37.55
68150,28403,39A,18263,340.7
68160,28403,34D,15236,170.77
68170,28403,30A,5748,461.86
68180,28403,27E,18363,356.63
68190,28403,23E,3235,493.29
68200,28403,20D,10235,412.25
68210,28403,18B,32069,127.85
68220,28403,15H,34719,139.85
68230,28403,11F,17716,350.28
68240,28403,7D,35326,166.2
68250,28403,5F,27002,235.25
68260,28403,2C,33715,471.43
68270,28406,55C,1210,268.19
68280,28406,51F,14141,53.62
68290,28406,48A,34220,402.82
68300,28406,45H,34952,68.24
68310,28406,43E,20811,353.26
68320,28406,39D,27354,271.73
68330,28406,36B,8566,312.72
68340,28406,33E,30445,373.12
68350,28406,28F,15439,497.27
68360,28406,24A,4385,18.65
68370,28406,20E,10721,342.56
68380,28406,17H,14396,344.46
68390,28406,13E,6188,433.08
68400,28406,10F,12700,14.03
68410,28406,6F,647,230.15
68420,28406,3F,24287,114.81
68430,28406,1E,25624,312.83
68440,28410,54B,5950,432.79
68450,28410,51C,11055,93.28
68460,28410,46F,33591,155.76
68470,28410,43C,6778,313.0
68480,28410,40B,35326,351.12
68490,28410,36H,22607,230.0
68500,28410,34C,24326,148.28
68510,28410,30B,30775,329.86
68520,28410,27H,9773,268.52
68530,28410,23C,15312,288.14
68540,28410,20F,19849,352.99
68550,28410,16F,26656,27.4
68560,28410,12B,26454,409.82
68570,28410,9A,35368,50.7
68580,28410,7A,14624,117.34
68590,28410,4D,3287,467.47
68600,28423,56G,21326,204.9
68610,28423,52G,7374,433.93
68620,28423,49F,3598,21.44
68630,28423,47A,7705,277.4
68640,28423,43D,14953,490.38
68650,28423,40A,14768,132.56
68660,28423,38C,27240,479.23
68670,28423,35H,34918,74.15
68680,28423,31B,6238,191.09
68690,28423,28F,28667,236.92
68700,28423,25H,5881,89.06
68710,28423,21B,28483,102.3
68720,28423,18B,13266,161.25
68730,28423,15H,8444,222.25
68740,28423,12E,11808,151.53
68750,28423,9F,13910,25.2
68760,28423,5D,12829,36.37
68770,44819,56H,31709,86.53
68780,44819,53C,2266,409.62
68790,44819,49F,28451,484.99
68800,44819,46D,20118,435.89
68810,44819,43C,18164,234.27
68820,44819,40B,13252,13.23
68830,44819,36A,24856,84.11
68840,44819,34B,345,370.87
68850,44819,31A,23047,383.83
68860,44819,28G,22128,100.08
68870,44819,24B,27073,420.46
68880,44819,21H,10820,387.09
68890,44819,15F,21219,195.65
68900,44819,12B,15672,178.88
68910,44819,9C,3553,192.8
68920,44819,5F,14567,62.75
68930,44819,2B,26304,330.12
68940,44835,52G,32181,451.44
68950,44835,48B,15373,289.34
68960,44835,46E,10101,354.81
68970,44835,42A,8190,32.6
68980,44835,39D,35995,149.31
68990,44835,35B,15388,317.96
69000,44835,32C,19174,24.95
69010,44835,28D,29825,164.35
69020,44835,24E,10047,124.03
69030,44835,20A,24920,399.79
69040,44835,17G,30413,143.96
69050,44835,14A,18621,491.35
69060,44835,12F,3341,96.99
69070,44835,7D,21109,439.06
69080,44835,5D,30299,137.69
69090,44835,1G,16078,215.09
69100,44842,53F,27290,87.7
69110,44842,51H,24523,431.13
69120,44842,48A,33673,7.72
69130,44842,46B,6542,455.84
69140,44842,42F,8301,61.83
69150,44842,39C,10214,57.16
69160,44842,36B,9752,412.32
69170,44842,33A,1878,208.15
69180,44842,30E,13181,80.74
69190,44842,27A,26872,257.01
69200,44842,24A,894,208.76
69210,44842,21G,3652,44.87
69220,44842,17H,7155,164.46
69230,44842,14H,13755,493.17
69240,44842,11E,7141,51.87
69250,44842,9E,17838,374.01
69260,44842,5H,10665,391.04
69270,44842,1G,30381,261.7
69280,53079,52G,12848,470.26
69290,53079,48H,23010,287.65
69300,53079,45F,5557,341.31
69310,53079,41H,1765,489.55
69320,53079,39A,4826,161.93
69330,53079,36A,25970,411.34
69340,53079,34E,1943,364.13
69350,53079,29A,31221,14.91
69360,53079,27G,7562,327.73
69370,53079,22H,25561,336.96
69380,53079,19G,17275,31.71
69390,53079,17D,32624,93.17
69400,53079,13G,24497,411.36
69410,53079,10D,10093,321.75
69420,53079,7G,8310,167.72
69430,53079,4E,34852,427.21
69440,53100,54H,16504,309.37
69450,53100,50C,30714,245.18
69460,53100,46D,23441,12.69
69470,53100,42C,26994,180.82
69480,53100,39B,3564,494.92
69490,53100,36A,30609,367.18
69500,53100,32A,8372,204.67
69510,53100,29F,9507,51.24
69520,53100,25D,3211,344.35
69530,53100,21F,16727,14.19
69540,53100,18C,24303,468.34
69550,53100,15C,6881,2.7
69560,53100,11C,29811,2.31
69570,53100,7D,25920,490.09
69580,53100,5E,31279,364.89
69590,61190,56C,2323,115.21
69600,61190,53H,13260,333.8
69610,61190,49E,15953,240.5
69620,61190,45D,8153,461.89
69630,61190,41A,4956,57.19
69640,61190,37A,32066,460.98
69650,61190,35B,26665,363.16
69660,61190,32G,27043,319.58
69670,61190,28D,33714,454.64
69680,61190,25E,18644,212.96
69690,61190,22D,20993,197.16
69700,61190,18D,32535,175.23
69710,61190,14E,34608,461.72
69720,61190,9H,19712,76.65
69730,61190,5E,16174,465.39
69750,61192,54D,31655,423.47
69760,61192,51D,7298,154.56
69770,61192,48B,13048,240.95
69780,61192,45F,15043,181.56
69790,61192,42C,1015,338.84
69800,61192,38D,33094,431.62
69810,61192,35A,26369,341.2
69820,61192,32F,33862,65.12
69830,61192,29F,31160,446.89
69840,61192,25C,5467,24.42
69850,61192,23D,29219,165.87
69860,61192,20G,18577,161.06
69870,61192,16A,11950,109.6
69880,61192,12B,18532,72.89
69890,61192,8B,28928,202.92
69900,61192,6D,21594,230.46
69910,61192,4H,8566,366.1
69920,61192,2C,35325,223.57
69930,61194,53F,18618,441.5
69940,61194,51B,25775,477.65
69950,61194,48H,29330,151.04
69960,61194,44B,6257,136.09
69970,61194,41H,13160,134.69
69980,61194,37H,15760,120.69
69990,61194,35G,26901,437.04
70000,61194,31E,7500,165.14
70010,61194,28H,16020,193.46
70020,61194,25D,32900,485.08
70030,61194,22B,29446,266.26
70040,61194,19B,10288,222.69
70050,61194,14A,4806,49.17
70060,61194,10F,14473,142.7
70070,61194,5E,9764,455.13
70080,61194,2E,18918,270.11
70090,61196,56F,17961,470.71
70100,61196,52H,12648,324.46
70110,61196,49F,18257,299.7
70120,61196,46A,12797,188.36
70130,61196,42E,32033,306.28
70140,61196,38E,27105,451.36
70150,61196,35C,21052,475.81
70160,61196,31E,79,300.04
70170,61196,28F,33600,54.2
70180,61196,24B,25474,486.78
70190,61196,20D,30347,241.82
70200,61196,17B,34097,101.61
70210,61196,14G,33971,62.6
70220,61196,11A,32983,436.91
70230,61196,7A,24686,376.52
70240,61196,5D,10545,48.06
70250,61196,2C,21031,284.47
70260,61202,54D,31913,482.45
70270,61202,52E,26217,9.94
70280,61202,48B,23069,167.88
70290,61202,45F,9164,333.23
70300,61202,42E,35900,260.95
70310,61202,38A,34411,146.92
70320,61202,35D,16209,265.36
70330,61202,31H,23276,359.2
70340,61202,28E,25927,84.32
70350,61202,23F,1288,52.01
70360,61202,20A,33844,79.92
70370,61202,17B,4634,6.26
70380,61202,15C,6625,49.47
70390,61202,12B,28764,157.4
70400,61202,8C,18675,341.09
70410,61202,6C,25236,56.14
70420,61202,3G,2841,361.75
70430,69480,55D,34588,391.76
70440,69480,53D,4123,3.67
70450,69480,50C,27929,310.13
70460,69480,45H,14635,295.93
70470,69480,43C,12516,424.24
70480,69480,40F,12179,363.64
70490,69480,35F,20854,359.31
70500,69480,32B,31788,425.43
70510,69480,28G,5710,434.94
70520,69480,25H,10281,209.75
70530,69480,21B,31100,78.28
70540,69480,19A,32397,279.28
70550,69480,14A,14652,86.38
70560,69480,10B,11885,472.33
70570,69480,7G,23473,302.94
70580,69480,3F,23203,473.05
70590,69490,56B,27942,472.02
70600,69490,53E,33361,47.45
70610,69490,50F,28291,13.6
70620,69490,48B,13154,146.5
70630,69490,45G,9165,214.13
70640,69490,42E,3068,24.56
70650,69490,39A,25556,498.06
70660,69490,37C,20622,105.83
70670,69490,33D,17222,113.26
70680,69490,31G,3006,371.25
70690,69490,26C,16587,306.74
70700,69490,24F,4047,414.42
70710,69490,21C,27890,331.53
70720,69490,16A,2832,411.86
70730,69490,13C,11534,32.01
70740,69490,9D,31206,191.7
70750,69490,5E,31223,371.86
70760,69490,1F,12054,39.31
70770,69497,54A,8408,107.99
70780,69497,51C,14735,55.02
70790,69497,48B,32535,160.3
70800,69497,46A,8668,221.52
70810,69497,42B,19825,35.89
70820,69497,39C,35073,490.73
70830,69497,36H,22782,160.58
70840,69497,32E,7397,127.15
70850,69497,30F,18066,402.06
70860,69497,27B,31370,282.43
70880,69497,18A,912,109.92
70890,69497,14B,36017,145.72
70900,69497,11A,15546,200.59
70910,69497,7B,7565,81.43
70920,69497,4G,27480,137.61
70930,69504,56C,12908,49.69
70940,69504,54B,32795,364.68
70950,69504,51G,13351,81.66
70960,69504,48G,21016,122.67
70970,69504,45H,21291,4.65
70980,69504,42F,17114,75.49
70990,69504,40E,27463,462.04
71000,69504,35B,17678,267.11
71010,69504,32G,7371,252.93
71020,69504,28F,17122,193.33
71030,69504,25D,22460,240.59
71040,69504,21G,5481,104.19
71050,69504,19C,28767,144.91
71060,69504,16C,18331,160.09
71070,69504,13G,12407,203.03
71080,69504,9E,25601,103.15
71090,69504,7H,28103,318.21
71100,69504,4F,11915,340.58
71110,77573,56B,1694,71.12
71120,77573,53H,15515,5.75
71130,77573,49A,6728,382.01
71140,77573,45F,24588,338.06
71150,77573,43H,12227,202.76
71160,77573,39D,15633,140.87
71170,77573,36H,12179,261.1
71180,77573,33C,17325,360.62
71190,77573,28G,19899,220.18
71200,77573,24H,2367,186.95
71210,77573,21C,7878,351.58
71220,77573,18A,27407,284.56
71230,77573,15B,32812,177.85
71240,77573,10C,775,371.37
71250,77573,7D,10166,399.28
71260,77573,3C,17221,402.23
71270,77590,54F,25689,298.92
71280,77590,51D,34935,470.97
71290,77590,48B,3806,148.09
71300,77590,46A,17273,217.99
71310,77590,43G,8452,140.75
71320,77590,39A,34865,447.82
71330,77590,36C,25698,217.39
71340,77590,33F,16255,142.91
71350,77590,29H,10618,26.23
71360,77590,25E,22665,260.95
71370,77590,22F,13623,94.11
71380,77590,19D,3976,367.35
71390,77590,16E,27028,55.18
71400,77590,12A,29314,289.14
71410,77590,9E,33882,376.24
71420,77590,6F,314,264.22
71430,77590,4H,25606,275.31
71440,77590,1H,29594,11.17
71450,85770,54E,4602,405.73
71460,85770,51D,6514,176.94
71470,85770,47B,23664,462.01
71480,85770,44H,12905,351.44
71490,85770,41E,4648,78.26
71500,85770,37G,17349,288.75
71510,85770,33C,18067,188.25
71520,85770,31G,33940,325.03
71530,85770,27G,24718,151.1
71540,85770,22D,31007,143.99
71550,85770,18D,31047,234.44
71560,85770,15A,33947,351.0
71570,85770,11E,19479,178.79
71580,85770,8E,13517,185.25
71590,85770,5G,7027,14.76
71600,85770,2D,12331,324.18
71610,94056,54E,21700,158.65
71620,94056,51G,5220,342.62
71630,94056,48G,17912,347.94
71640,94056,45A,21569,397.18
71650,94056,41C,7583,107.89
71660,94056,39B,25143,361.24
71670,94056,36E,33133,357.79
71680,94056,32B,16595,228.54
71690,94056,28E,5701,58.93
71700,94056,24F,22795,256.38
71710,94056,21H,33458,194.81
71720,94056,18F,22460,110.38
71730,94056,14D,32066,283.8
71740,94056,10C,32413,293.38
71750,94056,6E,22962,158.4
71760,94056,3B,18010,458.28
71770,94059,55C,9909,464.13
71780,94059,54A,20801,172.42
71790,94059,50E,944,176.96
71800,94059,47D,2023,442.01
71810,94059,44B,3102,280.76
71830,94059,38C,6226,457.8
71840,94059,35D,12582,235.49
71850,94059,32F,1496,430.54
71860,94059,26E,19563,92.41
71870,94059,23A,5456,497.95
71880,94059,21C,4696,347.85
71890,94059,18C,17561,393.65
71900,94059,15D,34402,417.8
71910,94059,11C,35644,161.49
71920,94059,9F,24499,348.03
71930,94059,5A,22065,278.3
71940,94059,2E,21197,217.01
71950,102147,53H,27688,494.45
71960,102147,50H,26311,376.1
71970,102147,47A,172,50.9
71980,102147,43C,23636,252.36
71990,102147,40G,15902,20.26
72000,102147,37F,20281,112.9
72010,102147,32B,22178,283.92
72020,102147,28A,21068,59.38
72030,102147,25H,31503,271.49
72040,102147,22G,21485,55.39
72050,102147,20A,4795,257.98
72060,102147,17F,35520,35.39
72070,102147,14E,12208,160.41
72080,102147,10F,11284,495.09
72090,102147,6E,21338,372.41
72100,102147,3G,5286,50.09
72110,102179,54E,26345,21.43
72120,102179,50G,10325,267.27
72130,102179,47G,10054,201.22
72140,102179,43H,1448,303.01
72150,102179,41E,13345,41.88
72160,102179,37E,15682,56.29
72170,102179,34F,6947,193.84
72180,102179,30G,26419,500.64
72190,102179,27C,19424,20.16
72200,102179,24F,7338,182.78
72210,102179,21D,33195,23.06
72220,102179,17C,14064,326.2
72230,102179,14C,11268,153.64
72240,102179,12E,17564,333.97
72250,102179,9H,30739,260.84
72260,102179,6E,25726,348.98
72270,102179,3B,35306,490.38
72280,110433,56B,177,240.46
72290,110433,50G,18978,185.25
72300,110433,46H,2268,296.24
72310,110433,42H,25793,156.63
72320,110433,38C,22787,326.47
72330,110433,34C,32251,442.86
72350,110433,28E,34731,75.41
72360,110433,24C,35424,283.43
72370,110433,22C,5389,468.65
72380,110433,18E,15003,209.53
72390,110433,13F,30647,308.6
72400,110433,10F,5403,475.72
72410,110433,6F,27271,184.2
72420,110433,4H,5916,97.93
72430,110433,1F,20582,129.26
72440,110442,52E,19628,471.38
72450,110442,48H,20865,214.43
72460,110442,45H,29068,52.94
72470,110442,41A,20812,463.61
72480,110442,38F,13352,96.73
72490,110442,35E,16631,285.21
72500,110442,32G,1096,237.3
72510,110442,29F,25580,318.34
72520,110442,26A,13277,30.32
72530,110442,23H,9464,96.47
72540,110442,19G,22295,109.65
72550,110442,14B,8268,60.61
72560,110442,12G,24401,78.34
72570,110442,9C,22101,79.55
72580,110442,6E,16211,9.54
72590,110442,2B,21311,139.52
72600,118529,54B,17845,144.85
72610,118529,51E,4600,267.69
72620,118529,48A,8248,266.58
72630,118529,44A,11299,449.18
72640,118529,42C,21600,237.67
72650,118529,39B,13014,52.89
72660,118529,37E,5794,306.63
72670,118529,34A,466,195.47
72680,118529,30G,33913,477.87
72690,118529,26D,24794,361.86
72700,118529,22D,8343,223.34
72710,118529,18C,29025,38.5
72720,118529,15D,18412,150.28
72730,118529,11A,8047,428.47
72740,118529,8A,9679,76.56
72750,118529,5B,33926,413.84
72760,118529,2E,8200,80.45
72770,118533,53F,17767,269.53
72780,118533,50H,13849,135.36
72790,118533,47H,1930,470.6
72800,118533,44B,4278,387.63
72810,118533,42E,8092,320.94
72820,118533,40F,7290,468.11
72830,118533,37G,16696,84.34
72840,118533,34B,10243,294.6
72850,118533,31C,7983,496.27
72860,118533,28B,11017,365.53
72870,118533,25E,35957,27.45
72880,118533,22D,2833,171.66
72890,118533,18D,2692,399.53
72900,118533,15D,27835,88.4
72910,118533,12H,8812,291.73
72920,118533,8A,2810,413.8
72930,118533,3A,20412,47.45
72940,126819,56F,29398,144.96
72950,126819,53E,20501,298.99
72960,126819,49H,22269,383.56
72970,126819,46A,22460,173.59
72980,126819,41E,6497,104.69
72990,126819,36G,31886,194.42
73000,126819,33G,25453,271.83
73010,126819,30A,10679,422.95
73020,126819,26F,20878,114.3
73030,126819,22B,11740,430.23
73040,126819,17G,23075,290.11
73050,126819,15G,15837,207.61
73060,126819,11A,36089,241.88
73070,126819,7D,3836,439.58
73080,126819,4B,30297,180.71
73090,126843,55H,4867,59.18
73100,126843,52G,27047,146.65
73110,126843,49D,29713,204.26
73120,126843,46E,4422,393.17
73130,126843,44F,15387,266.63
73140,126843,39G,27394,148.04
73150,126843,35C,18412,66.64
73160,126843,31C,7018,410.6
73170,126843,28G,19916,403.98
73180,126843,23D,25937,149.9
73190,126843,18C,26848,483.47
73200,126843,15D,11277,138.35
73210,126843,10G,6924,45.86
73220,126843,7A,17454,178.53
73230,126843,2F,13852,67.12
73240,134903,55G,15001,37.54
