flight_id,flightno,from,to,departure,arrival,airline_id,airplane_id
1121,EC9798,12591,2007,2015-06-01 05:21:00,2015-06-01 20:04:00,26,3729
1122,EC9818,8665,5729,2015-06-01 15:59:00,2015-06-02 03:39:00,26,3668
1123,EC9875,10567,6985,2015-06-01 08:01:00,2015-06-01 08:23:00,26,3705
1124,EG1027,13147,12879,2015-06-01 22:05:00,2015-06-02 11:42:00,27,523
1125,EG1102,9615,8082,2015-06-01 23:52:00,2015-06-02 13:41:00,27,528
1126,EG1151,808,10345,2015-06-01 19:09:00,2015-06-02 06:54:00,27,534
1127,EG1175,405,2366,2015-06-01 18:35:00,2015-06-02 08:11:00,27,532
1128,EG1200,10086,5378,2015-06-01 02:16:00,2015-06-01 21:14:00,27,530
1129,EG1225,3409,1289,2015-06-01 03:24:00,2015-06-01 03:43:00,27,529
1130,EG1284,939,7379,2015-06-01 10:16:00,2015-06-01 10:52:00,27,527
1131,EG1312,46,5596,2015-06-01 23:57:00,2015-06-02 14:21:00,27,533
1132,EG1526,5810,7156,2015-06-01 21:16:00,2015-06-02 08:35:00,27,538
1133,EG1643,4424,7427,2015-06-01 08:04:00,2015-06-01 11:09:00,27,524
1134,EG1734,7145,5481,2015-06-01 04:02:00,2015-06-01 14:44:00,27,536
1135,EG1853,9993,12563,2015-06-01 12:28:00,2015-06-01 17:51:00,27,537
1136,EG2459,10,8730,2015-06-01 09:33:00,2015-06-01 10:42:00,27,525
1137,EG2607,8691,7157,2015-06-01 13:08:00,2015-06-01 22:03:00,27,528
1138,EG2747,10661,6954,2015-06-01 00:34:00,2015-06-01 10:10:00,27,529
1139,EG2905,12073,4629,2015-06-01 12:34:00,2015-06-01 18:11:00,27,529
1140,EG3012,10694,4258,2015-06-01 08:31:00,2015-06-01 23:29:00,27,527
1141,EG3080,13392,3501,2015-06-01 21:17:00,2015-06-02 07:48:00,27,530
1142,EG3138,5884,11691,2015-06-01 15:12:00,2015-06-02 05:17:00,27,524
1143,EG3241,12289,9882,2015-06-01 08:09:00,2015-06-02 04:06:00,27,534
1144,EG3947,1061,4473,2015-06-01 20:19:00,2015-06-02 03:12:00,27,531
1145,EG3981,940,6872,2015-06-01 17:05:00,2015-06-02 02:12:00,27,529
1146,EG4106,6918,6855,2015-06-01 11:09:00,2015-06-01 20:20:00,27,530
1147,EG4208,4781,12999,2015-06-01 08:25:00,2015-06-01 22:01:00,27,529
1148,EG4657,775,10721,2015-06-01 14:21:00,2015-06-01 20:21:00,27,532
1149,EG5205,10454,6956,2015-06-01 23:44:00,2015-06-02 09:12:00,27,537
1150,EG5285,3498,12847,2015-06-01 02:24:00,2015-06-01 19:30:00,27,532
1151,EG5794,4371,5700,2015-06-01 22:34:00,2015-06-02 00:28:00,27,530
1152,EG5913,1594,5667,2015-06-01 08:32:00,2015-06-01 17:44:00,27,536
1153,EG6085,10138,12027,2015-06-01 00:34:00,2015-06-01 03:20:00,27,531
1154,EG6623,7674,9751,2015-06-01 18:14:00,2015-06-02 02:50:00,27,534
1155,EG6694,12230,5934,2015-06-01 05:14:00,2015-06-01 22:24:00,27,525
1156,EG6809,12500,3178,2015-06-01 14:44:00,2015-06-02 06:48:00,27,528
1157,EG7300,766,3080,2015-06-01 01:31:00,2015-06-01 12:21:00,27,536
1158,EG7328,11531,5693,2015-06-01 17:51:00,2015-06-01 20:25:00,27,526
1159,EG7409,7708,13085,2015-06-01 02:25:00,2015-06-01 03:56:00,27,534
1160,EG7584,1566,5237,2015-06-01 10:37:00,2015-06-01 12:16:00,27,534
1161,EG7816,3078,8323,2015-06-01 14:11:00,2015-06-02 06:11:00,27,534
1162,EG7820,3811,7571,2015-06-01 07:30:00,2015-06-01 18:45:00,27,534
1163,EG8451,7098,5271,2015-06-01 15:13:00,2015-06-02 03:36:00,27,527
1164,EG8566,11446,9133,2015-06-01 17:12:00,2015-06-01 18:28:00,27,527
1165,EG8608,8401,2479,2015-06-01 12:52:00,2015-06-02 03:43:00,27,525
1166,EG8772,208,13444,2015-06-01 12:14:00,2015-06-01 15:04:00,27,523
1167,EG9009,13056,333,2015-06-01 03:32:00,2015-06-01 20:12:00,27,524
1168,EG9300,3785,7226,2015-06-01 10:06:00,2015-06-01 14:49:00,27,526
1169,EG9657,12011,9246,2015-06-01 16:48:00,2015-06-02 07:38:00,27,535
1170,EG9749,5650,8657,2015-06-01 11:58:00,2015-06-01 15:14:00,27,524
1171,EG9761,12119,12451,2015-06-01 15:45:00,2015-06-02 13:17:00,27,527
1172,EG9835,8722,10904,2015-06-01 05:35:00,2015-06-01 12:50:00,27,530
1173,EG9891,1552,5724,2015-06-01 20:38:00,2015-06-02 09:45:00,27,530
1174,EG9922,4943,8509,2015-06-01 05:07:00,2015-06-01 12:22:00,27,533
1175,EL1111,12955,11239,2015-06-01 04:18:00,2015-06-01 16:01:00,28,4084
1176,EL1292,13239,9841,2015-06-01 20:42:00,2015-06-02 06:42:00,28,4082
1177,EL1465,9501,11435,2015-06-01 14:53:00,2015-06-01 20:50:00,28,4063
1178,EL1507,10288,12026,2015-06-01 20:41:00,2015-06-02 12:00:00,28,4062
1179,EL1589,1045,5823,2015-06-01 08:44:00,2015-06-01 15:05:00,28,4083
1180,EL1731,11962,6270,2015-06-01 10:06:00,2015-06-01 12:11:00,28,4060
1181,EL1755,6011,6694,2015-06-01 21:01:00,2015-06-02 07:53:00,28,4073
1182,EL1767,2223,7725,2015-06-01 15:50:00,2015-06-02 02:17:00,28,4072
1183,EL1896,5148,2956,2015-06-01 16:04:00,2015-06-01 19:02:00,28,4068
1184,EL1924,10175,11951,2015-06-01 23:32:00,2015-06-02 09:00:00,28,4070
1185,EL1925,9555,2598,2015-06-01 01:29:00,2015-06-01 14:46:00,28,4076
1186,EL2238,2617,6820,2015-06-01 17:38:00,2015-06-02 07:55:00,28,4088
1187,EL2424,7284,1219,2015-06-01 19:19:00,2015-06-02 10:38:00,28,4071
1188,EL2581,8032,3635,2015-06-01 18:34:00,2015-06-01 20:01:00,28,4067
1189,EL2769,4924,11787,2015-06-01 17:06:00,2015-06-01 18:34:00,28,4060
1190,EL2897,3726,5999,2015-06-01 13:24:00,2015-06-02 01:46:00,28,4068
1191,EL2975,10033,13269,2015-06-01 00:43:00,2015-06-01 15:43:00,28,4089
1192,EL3177,8721,64,2015-06-01 04:05:00,2015-06-01 08:51:00,28,4083
1193,EL3456,3760,10317,2015-06-01 12:17:00,2015-06-01 16:41:00,28,4079
1194,EL3704,306,7489,2015-06-01 21:01:00,2015-06-02 03:18:00,28,4088
1195,EL4882,6900,5592,2015-06-01 02:51:00,2015-06-01 14:51:00,28,4078
1196,EL5194,10373,9160,2015-06-01 11:20:00,2015-06-01 23:23:00,28,4069
1197,EL5196,9757,6653,2015-06-01 04:33:00,2015-06-01 13:33:00,28,4077
1198,EL5522,11277,878,2015-06-01 09:14:00,2015-06-01 23:01:00,28,4072
1199,EL5644,8090,13554,2015-06-01 00:39:00,2015-06-01 02:24:00,28,4074
1200,EL5695,9457,3279,2015-06-01 02:00:00,2015-06-01 04:29:00,28,4076
1201,EL5946,9634,9877,2015-06-01 16:02:00,2015-06-02 02:41:00,28,4072
1202,EL5979,7861,2305,2015-06-01 19:01:00,2015-06-02 06:38:00,28,4089
1203,EL6042,649,12834,2015-06-01 19:16:00,2015-06-02 07:13:00,28,4061
1204,EL6088,4283,6972,2015-06-01 13:01:00,2015-06-02 01:34:00,28,4067
1205,EL6230,1229,12027,2015-06-01 08:06:00,2015-06-01 18:13:00,28,4071
1206,EL6360,1109,4696,2015-06-01 19:20:00,2015-06-02 07:17:00,28,4081
1207,EL6446,10348,12484,2015-06-01 04:30:00,2015-06-01 20:01:00,28,4069
1208,EL6868,4594,2946,2015-06-01 18:01:00,2015-06-01 19:14:00,28,4069
1209,EL7151,3823,4,2015-06-01 14:12:00,2015-06-02 08:39:00,28,4070
1210,EL7488,9247,10176,2015-06-01 17:14:00,2015-06-02 05:06:00,28,4074
1211,EL7797,8883,4370,2015-06-01 00:53:00,2015-06-01 14:59:00,28,4063
1212,EL7883,7347,5325,2015-06-01 01:11:00,2015-06-01 15:17:00,28,4083
1213,EL7936,11842,5866,2015-06-01 06:28:00,2015-06-01 19:58:00,28,4088
1214,EL7968,12279,9495,2015-06-01 05:41:00,2015-06-01 10:27:00,28,4069
1215,EL9026,6349,10273,2015-06-01 04:36:00,2015-06-01 17:38:00,28,4067
1216,EL9047,2846,2845,2015-06-01 19:24:00,2015-06-02 06:52:00,28,4078
1217,EL9207,11207,6350,2015-06-01 09:18:00,2015-06-02 01:52:00,28,4060
1218,EL9392,7672,10706,2015-06-01 16:04:00,2015-06-01 23:08:00,28,4068
1219,EL9413,12333,1945,2015-06-01 17:24:00,2015-06-01 21:59:00,28,4077
1220,EL9763,2760,8487,2015-06-01 08:10:00,2015-06-01 21:40:00,28,4063
1221,EL9828,6175,10230,2015-06-01 10:04:00,2015-06-01 18:14:00,28,4087
1222,EL9853,11147,4726,2015-06-01 22:21:00,2015-06-02 10:30:00,28,4079
1223,EQ1347,6707,4539,2015-06-01 06:40:00,2015-06-01 16:52:00,29,2701
1224,EQ1382,8502,1187,2015-06-01 20:52:00,2015-06-02 01:48:00,29,2693
1225,EQ1488,7074,801,2015-06-01 15:30:00,2015-06-02 12:20:00,29,2749
1226,EQ1601,970,6111,2015-06-01 09:08:00,2015-06-01 19:08:00,29,2678
1227,EQ1620,4156,8290,2015-06-01 05:03:00,2015-06-01 14:57:00,29,2747
1228,EQ1647,12011,7012,2015-06-01 18:37:00,2015-06-02 10:12:00,29,2733
1229,EQ1675,7827,6341,2015-06-01 04:21:00,2015-06-01 12:32:00,29,2674
1230,EQ1743,2128,2309,2015-06-01 22:35:00,2015-06-02 05:17:00,29,2709
1231,EQ1778,12593,10932,2015-06-01 10:21:00,2015-06-01 21:31:00,29,2751
1232,EQ1907,12401,8893,2015-06-01 03:39:00,2015-06-01 06:43:00,29,2749
1233,EQ2269,6651,2976,2015-06-01 02:52:00,2015-06-01 22:30:00,29,2690
1234,EQ3275,4196,10918,2015-06-01 14:50:00,2015-06-02 05:45:00,29,2722
1235,EQ3446,528,8774,2015-06-01 16:45:00,2015-06-02 09:18:00,29,2735
1236,EQ3490,4943,5612,2015-06-01 14:39:00,2015-06-02 05:17:00,29,2693
1237,EQ3505,3060,755,2015-06-01 06:32:00,2015-06-02 00:31:00,29,2739
1238,EQ3975,5541,12126,2015-06-01 21:12:00,2015-06-02 15:03:00,29,2701
1239,EQ3980,8538,12195,2015-06-01 20:56:00,2015-06-02 02:23:00,29,2718
1240,EQ4061,8465,2887,2015-06-01 13:23:00,2015-06-02 01:34:00,29,2731
1241,EQ4385,1684,13323,2015-06-01 03:09:00,2015-06-01 07:32:00,29,2747
1242,EQ4984,5847,1055,2015-06-01 11:36:00,2015-06-02 00:27:00,29,2748
1243,EQ5222,10061,5816,2015-06-01 06:57:00,2015-06-02 00:05:00,29,2708
1244,EQ5559,7047,4275,2015-06-01 07:27:00,2015-06-02 04:14:00,29,2672
1245,EQ5995,2519,1919,2015-06-01 03:25:00,2015-06-01 12:38:00,29,2709
1246,EQ6013,10651,9122,2015-06-01 19:47:00,2015-06-02 01:48:00,29,2704
1247,EQ6220,9682,9633,2015-06-01 16:56:00,2015-06-02 07:23:00,29,2724
1248,EQ6266,7830,4435,2015-06-01 08:35:00,2015-06-02 04:31:00,29,2712
1249,EQ6282,5785,13180,2015-06-01 03:51:00,2015-06-02 01:23:00,29,2702
1250,EQ6318,9231,1410,2015-06-01 00:43:00,2015-06-01 03:02:00,29,2672
1251,EQ6488,7926,6629,2015-06-01 03:18:00,2015-06-01 22:23:00,29,2750
1252,EQ7129,8196,7876,2015-06-01 10:31:00,2015-06-02 05:41:00,29,2738
1253,EQ7371,1677,9013,2015-06-01 05:27:00,2015-06-01 21:20:00,29,2727
1254,EQ7407,5364,5631,2015-06-01 19:11:00,2015-06-02 09:44:00,29,2690
1255,EQ7877,4695,11563,2015-06-01 23:46:00,2015-06-02 05:12:00,29,2687
1256,EQ7914,8143,9717,2015-06-01 14:30:00,2015-06-02 01:34:00,29,2708
1257,EQ7995,11294,9834,2015-06-01 14:07:00,2015-06-01 16:30:00,29,2744
1258,EQ8377,4963,7516,2015-06-01 09:16:00,2015-06-01 15:53:00,29,2715
1259,EQ8557,10873,8518,2015-06-01 16:04:00,2015-06-01 22:32:00,29,2695
1260,EQ8582,5486,9578,2015-06-01 18:44:00,2015-06-02 07:48:00,29,2719
1261,EQ8725,10930,9282,2015-06-01 14:34:00,2015-06-02 07:10:00,29,2737
1262,EQ9025,5892,22,2015-06-01 15:33:00,2015-06-01 16:04:00,29,2717
1263,EQ9142,5421,8683,2015-06-01 13:07:00,2015-06-02 08:28:00,29,2700
1264,EQ9143,1444,11854,2015-06-01 07:35:00,2015-06-01 22:09:00,29,2695
1265,EQ9356,9517,13100,2015-06-01 14:28:00,2015-06-02 00:55:00,29,2714
1266,EQ9427,10171,2973,2015-06-01 17:29:00,2015-06-01 18:17:00,29,2724
1267,EQ9758,9231,9695,2015-06-01 14:41:00,2015-06-02 03:08:00,29,2673
1268,EQ9966,12862,9402,2015-06-01 23:29:00,2015-06-02 12:40:00,29,2721
1269,ER1039,12591,10334,2015-06-01 02:06:00,2015-06-01 08:42:00,30,2051
1270,ER1041,1454,12348,2015-06-01 03:48:00,2015-06-01 16:20:00,30,1993
1271,ER1210,5814,10623,2015-06-01 23:33:00,2015-06-02 12:57:00,30,2064
1272,ER1298,11389,10661,2015-06-01 23:24:00,2015-06-02 02:38:00,30,2047
1273,ER1418,10732,3910,2015-06-01 16:10:00,2015-06-02 01:30:00,30,2030
1274,ER1598,1624,4407,2015-06-01 12:52:00,2015-06-01 23:17:00,30,2023
1275,ER1674,1242,8554,2015-06-01 08:17:00,2015-06-01 21:56:00,30,2002
1276,ER1777,1290,692,2015-06-01 22:30:00,2015-06-02 05:04:00,30,1994
1277,ER1862,7389,9288,2015-06-01 23:13:00,2015-06-02 07:39:00,30,2039
1278,ER2177,12446,8315,2015-06-01 11:22:00,2015-06-01 16:14:00,30,2063
1279,ER2185,7006,2037,2015-06-01 09:30:00,2015-06-01 10:44:00,30,2050
1280,ER2713,793,374,2015-06-01 08:47:00,2015-06-01 12:11:00,30,1992
1281,ER3128,7419,8993,2015-06-01 16:15:00,2015-06-01 20:42:00,30,2061
1282,ER3332,12120,5400,2015-06-01 23:24:00,2015-06-02 10:54:00,30,2044
1283,ER3389,7430,3615,2015-06-01 13:19:00,2015-06-02 04:10:00,30,2054
1284,ER3634,5641,10132,2015-06-01 11:44:00,2015-06-02 07:19:00,30,2049
1285,ER4098,2242,3642,2015-06-01 01:20:00,2015-06-01 18:37:00,30,2061
1286,ER4284,10196,9231,2015-06-01 19:06:00,2015-06-02 11:10:00,30,2032
1287,ER4308,8752,4590,2015-06-01 22:07:00,2015-06-02 05:15:00,30,2029
1288,ER4331,1062,747,2015-06-01 09:42:00,2015-06-01 11:03:00,30,2048
1289,ER4338,12941,1117,2015-06-01 08:34:00,2015-06-01 21:38:00,30,2060
1290,ER4422,332,3936,2015-06-01 17:30:00,2015-06-02 00:12:00,30,2040
1291,ER4532,276,1986,2015-06-01 13:31:00,2015-06-02 03:35:00,30,1993
1292,ER4674,12193,8353,2015-06-01 17:42:00,2015-06-02 10:59:00,30,2013
1293,ER4705,8015,11631,2015-06-01 03:08:00,2015-06-01 16:21:00,30,2036
1294,ER4919,567,4184,2015-06-01 23:22:00,2015-06-02 03:25:00,30,2003
1295,ER5353,12269,10048,2015-06-01 02:16:00,2015-06-01 10:22:00,30,2044
1296,ER5392,4138,10837,2015-06-01 00:35:00,2015-06-01 07:41:00,30,2012
1297,ER5445,7104,5656,2015-06-01 11:43:00,2015-06-02 03:18:00,30,2043
1298,ER5519,2295,3382,2015-06-01 07:22:00,2015-06-02 00:35:00,30,2043
1299,ER5915,117,5563,2015-06-01 00:19:00,2015-06-01 04:34:00,30,2040
1300,ER5988,11601,4907,2015-06-01 03:39:00,2015-06-01 13:03:00,30,2012
1301,ER6337,1370,4259,2015-06-01 07:10:00,2015-06-01 09:00:00,30,2013
1302,ER6710,2320,6287,2015-06-01 04:12:00,2015-06-01 07:18:00,30,2054
1303,ER6852,10607,7141,2015-06-01 11:24:00,2015-06-01 20:06:00,30,2028
1304,ER6935,3133,662,2015-06-01 20:29:00,2015-06-02 06:54:00,30,2056
1305,ER6966,9049,12474,2015-06-01 00:03:00,2015-06-01 18:23:00,30,2056
1306,ER7141,11294,8216,2015-06-01 04:17:00,2015-06-01 21:02:00,30,1993
1307,ER7681,4094,5779,2015-06-01 21:08:00,2015-06-02 01:29:00,30,2057
1308,ER8298,8968,7699,2015-06-01 12:24:00,2015-06-02 04:31:00,30,2013
1309,ER8602,68,83,2015-06-01 04:07:00,2015-06-01 07:56:00,30,2030
1310,ER8710,13010,13021,2015-06-01 13:08:00,2015-06-01 15:24:00,30,2023
1311,ER8762,8949,9543,2015-06-01 11:49:00,2015-06-02 05:26:00,30,1994
1312,ER8921,11730,8618,2015-06-01 22:05:00,2015-06-02 04:27:00,30,1995
1313,ER9027,5450,4630,2015-06-01 11:17:00,2015-06-01 13:03:00,30,2021
1314,ER9167,3211,790,2015-06-01 00:05:00,2015-06-01 14:48:00,30,2041
1315,ER9205,2763,6804,2015-06-01 09:14:00,2015-06-01 17:49:00,30,2034
1316,ER9235,4158,3237,2015-06-01 11:03:00,2015-06-02 02:53:00,30,2056
1317,ER9246,5810,8695,2015-06-01 17:29:00,2015-06-02 12:54:00,30,2049
1318,ER9329,3418,1481,2015-06-01 06:24:00,2015-06-01 20:58:00,30,2012
1319,ER9380,5424,2865,2015-06-01 02:51:00,2015-06-01 14:09:00,30,2052
1320,ER9385,1910,8382,2015-06-01 18:37:00,2015-06-02 16:31:00,30,2032
1321,ES1016,13589,850,2015-06-01 14:26:00,2015-06-01 18:02:00,31,4420
1322,ES1054,4036,3988,2015-06-01 06:15:00,2015-06-01 07:32:00,31,4408
1323,ES1738,1454,5550,2015-06-01 13:16:00,2015-06-01 23:54:00,31,4419
1324,ES1766,2934,9900,2015-06-01 13:37:00,2015-06-02 10:14:00,31,4428
1325,ES1960,6745,5845,2015-06-01 13:13:00,2015-06-01 16:41:00,31,4426
1326,ES1980,322,2194,2015-06-01 22:48:00,2015-06-02 14:41:00,31,4420
1327,ES2042,5391,10893,2015-06-01 07:37:00,2015-06-01 21:18:00,31,4412
1328,ES2148,12395,4270,2015-06-01 07:26:00,2015-06-01 14:51:00,31,4429
1329,ES2693,12410,9038,2015-06-01 04:07:00,2015-06-01 11:40:00,31,4430
1330,ES2901,2538,10758,2015-06-01 03:08:00,2015-06-01 08:26:00,31,4408
1331,ES3010,9572,340,2015-06-01 04:25:00,2015-06-01 18:40:00,31,4410
1332,ES3110,3441,7275,2015-06-01 14:01:00,2015-06-02 02:36:00,31,4415
1333,ES3163,6027,3249,2015-06-01 13:21:00,2015-06-02 02:56:00,31,4422
1334,ES3804,1154,5848,2015-06-01 05:57:00,2015-06-01 09:33:00,31,4421
1335,ES3957,7245,10990,2015-06-01 10:38:00,2015-06-01 12:24:00,31,4417
1336,ES3992,4630,4081,2015-06-01 08:17:00,2015-06-01 21:59:00,31,4411
1337,ES4038,9282,13152,2015-06-01 13:31:00,2015-06-01 18:30:00,31,4429
1338,ES4067,5763,10495,2015-06-01 23:39:00,2015-06-02 11:12:00,31,4421
1339,ES4188,5375,3659,2015-06-01 10:42:00,2015-06-02 00:55:00,31,4409
1340,ES4212,10984,10031,2015-06-01 19:13:00,2015-06-02 13:13:00,31,4417
1341,ES4411,9969,4233,2015-06-01 14:34:00,2015-06-02 02:03:00,31,4420
1342,ES4482,4707,10114,2015-06-01 12:13:00,2015-06-02 03:29:00,31,4425
1343,ES4531,8179,663,2015-06-01 23:27:00,2015-06-02 01:02:00,31,4428
1344,ES4584,11186,3353,2015-06-01 02:44:00,2015-06-01 14:54:00,31,4430
1345,ES5036,12517,6645,2015-06-01 03:37:00,2015-06-01 04:41:00,31,4408
1346,ES5128,5022,7756,2015-06-01 14:55:00,2015-06-02 04:13:00,31,4423
1347,ES5233,12338,9210,2015-06-01 21:23:00,2015-06-02 18:31:00,31,4410
1348,ES5263,1892,5659,2015-06-01 20:31:00,2015-06-02 11:08:00,31,4417
1349,ES5403,1403,7520,2015-06-01 12:29:00,2015-06-01 17:24:00,31,4410
1350,ES5474,2960,11304,2015-06-01 21:32:00,2015-06-02 11:42:00,31,4411
1351,ES5501,9320,9306,2015-06-01 18:38:00,2015-06-02 07:49:00,31,4420
1352,ES6152,10233,4552,2015-06-01 02:28:00,2015-06-01 15:21:00,31,4413
1353,ES6187,2783,6238,2015-06-01 12:53:00,2015-06-01 15:38:00,31,4432
1354,ES6198,11070,9415,2015-06-01 03:25:00,2015-06-01 13:22:00,31,4423
1355,ES6401,4440,3064,2015-06-01 01:56:00,2015-06-01 15:21:00,31,4421
1356,ES6433,3359,9502,2015-06-01 15:08:00,2015-06-02 00:04:00,31,4421
1357,ES6441,8201,11353,2015-06-01 05:16:00,2015-06-01 15:48:00,31,4417
1358,ES6482,10345,2813,2015-06-01 07:20:00,2015-06-01 09:10:00,31,4430
1359,ES6588,9129,9209,2015-06-01 13:17:00,2015-06-01 23:10:00,31,4430
1360,ES6926,12492,1059,2015-06-01 17:27:00,2015-06-02 02:34:00,31,4420
1361,ES7893,9712,6509,2015-06-01 11:27:00,2015-06-01 21:15:00,31,4419
1362,ES8081,10484,7391,2015-06-01 06:30:00,2015-06-02 00:42:00,31,4418
1363,ES8539,12173,13044,2015-06-01 18:13:00,2015-06-01 21:52:00,31,4421
1364,ES9162,6705,9259,2015-06-01 16:37:00,2015-06-02 04:42:00,31,4420
1365,ES9278,12917,11969,2015-06-01 04:08:00,2015-06-01 22:54:00,31,4419
1366,ES9370,10372,621,2015-06-01 08:27:00,2015-06-01 18:18:00,31,4414
1367,ES9450,2866,11162,2015-06-01 20:12:00,2015-06-02 11:47:00,31,4411
1368,ES9756,3129,7111,2015-06-01 06:18:00,2015-06-01 09:34:00,31,4426
1369,ES9780,9541,2495,2015-06-01 00:45:00,2015-06-01 20:41:00,31,4420
1370,ET1007,4124,1232,2015-06-01 05:23:00,2015-06-01 13:55:00,32,42
1371,ET1249,9631,520,2015-06-01 01:00:00,2015-06-01 10:59:00,32,29
1372,ET1398,8717,12464,2015-06-01 13:17:00,2015-06-01 19:18:00,32,43
1373,ET1467,10203,4412,2015-06-01 07:16:00,2015-06-01 08:25:00,32,44
1374,ET1528,9539,2127,2015-06-01 22:45:00,2015-06-02 07:57:00,32,38
1375,ET1561,8712,10784,2015-06-01 01:24:00,2015-06-01 12:29:00,32,25
1376,ET1613,3224,7609,2015-06-01 02:44:00,2015-06-01 11:40:00,32,26
1377,ET1661,7219,4901,2015-06-01 02:10:00,2015-06-01 03:13:00,32,50
1378,ET1663,10696,12883,2015-06-01 13:34:00,2015-06-02 09:33:00,32,48
1379,ET1684,8214,12562,2015-06-01 19:38:00,2015-06-02 08:48:00,32,48
1380,ET1693,10012,2358,2015-06-01 10:53:00,2015-06-01 21:05:00,32,28
1381,ET1849,3028,8937,2015-06-01 14:09:00,2015-06-02 03:08:00,32,22
1382,ET2035,509,2197,2015-06-01 17:39:00,2015-06-02 00:43:00,32,22
1383,ET2550,13437,2888,2015-06-01 08:11:00,2015-06-01 10:07:00,32,22
1384,ET2558,4418,5403,2015-06-01 05:39:00,2015-06-01 18:02:00,32,46
1385,ET2624,806,1291,2015-06-01 11:12:00,2015-06-01 13:13:00,32,26
1386,ET2711,2534,11884,2015-06-01 20:44:00,2015-06-02 08:11:00,32,49
1387,ET2901,6013,13076,2015-06-01 17:31:00,2015-06-02 06:48:00,32,36
1388,ET3573,7228,7687,2015-06-01 01:25:00,2015-06-01 05:48:00,32,26
1389,ET3713,640,5965,2015-06-01 05:43:00,2015-06-01 22:14:00,32,29
1390,ET4117,7218,4648,2015-06-01 22:58:00,2015-06-02 16:01:00,32,45
1391,ET4292,5677,5978,2015-06-01 02:28:00,2015-06-01 18:01:00,32,31
1392,ET4371,5654,9758,2015-06-01 12:09:00,2015-06-02 06:31:00,32,32
1393,ET5395,9751,821,2015-06-01 09:03:00,2015-06-01 22:40:00,32,38
1394,ET5529,2806,8195,2015-06-01 11:35:00,2015-06-01 18:03:00,32,37
1395,ET5618,3768,2967,2015-06-01 12:46:00,2015-06-01 17:46:00,32,48
1396,ET5720,10160,5123,2015-06-01 04:18:00,2015-06-01 16:00:00,32,37
1397,ET6116,2223,9482,2015-06-01 05:40:00,2015-06-01 17:04:00,32,49
1398,ET6429,11087,6417,2015-06-01 04:29:00,2015-06-01 16:15:00,32,39
1399,ET6624,8270,3016,2015-06-01 18:03:00,2015-06-01 18:33:00,32,26
1400,ET6777,4962,7143,2015-06-01 15:38:00,2015-06-02 01:15:00,32,40
1401,ET6807,4933,2162,2015-06-01 21:22:00,2015-06-02 17:39:00,32,39
1402,ET6874,5832,9183,2015-06-01 05:01:00,2015-06-02 00:07:00,32,40
1403,ET7253,7748,1248,2015-06-01 17:24:00,2015-06-02 13:33:00,32,22
1404,ET7462,12721,7438,2015-06-01 14:54:00,2015-06-02 10:44:00,32,30
1405,ET7491,1498,9240,2015-06-01 22:14:00,2015-06-02 15:00:00,32,26
1406,ET7933,7002,5690,2015-06-01 08:36:00,2015-06-01 13:12:00,32,43
1407,ET8236,11907,9969,2015-06-01 16:12:00,2015-06-01 22:09:00,32,35
1408,ET8274,6144,12619,2015-06-01 18:28:00,2015-06-02 05:55:00,32,48
1409,ET8353,9674,10940,2015-06-01 05:30:00,2015-06-01 20:44:00,32,37
1410,ET8442,7748,12805,2015-06-01 08:01:00,2015-06-01 20:09:00,32,43
1411,ET8587,3565,13568,2015-06-01 11:31:00,2015-06-02 04:51:00,32,25
1412,ET8758,11117,13450,2015-06-01 08:34:00,2015-06-01 13:03:00,32,42
1413,ET9700,9089,12195,2015-06-01 05:27:00,2015-06-01 23:22:00,32,23
1414,ET9875,8884,1563,2015-06-01 12:51:00,2015-06-02 07:13:00,32,34
1415,ET9976,7248,1770,2015-06-01 14:38:00,2015-06-01 18:38:00,32,39
1416,FA1013,1738,4322,2015-06-01 22:24:00,2015-06-02 10:58:00,33,5123
1417,FA1097,1791,12128,2015-06-01 01:50:00,2015-06-01 13:39:00,33,5100
1418,FA1179,1613,5571,2015-06-01 14:01:00,2015-06-01 15:10:00,33,5133
1419,FA1194,10511,800,2015-06-01 15:56:00,2015-06-02 04:42:00,33,5135
1420,FA1228,12173,3184,2015-06-01 19:23:00,2015-06-02 08:23:00,33,5132
1421,FA1994,9530,2421,2015-06-01 12:53:00,2015-06-02 09:52:00,33,5149
1422,FA2015,10857,639,2015-06-01 12:34:00,2015-06-01 16:05:00,33,5129
1423,FA2057,2295,11556,2015-06-01 02:28:00,2015-06-01 15:38:00,33,5111
1424,FA2458,10665,12338,2015-06-01 12:24:00,2015-06-02 07:30:00,33,5127
1425,FA2773,2347,10450,2015-06-01 07:08:00,2015-06-01 07:35:00,33,5118
1426,FA2881,7914,10632,2015-06-01 15:05:00,2015-06-02 09:32:00,33,5113
1427,FA3094,8655,7489,2015-06-01 08:54:00,2015-06-01 13:29:00,33,5155
1428,FA3272,4865,10601,2015-06-01 10:13:00,2015-06-01 20:54:00,33,5097
1429,FA3405,884,5315,2015-06-01 00:14:00,2015-06-01 09:46:00,33,5143
1430,FA3480,11092,2460,2015-06-01 20:41:00,2015-06-02 17:26:00,33,5142
1431,FA3534,2767,11121,2015-06-01 18:17:00,2015-06-02 04:34:00,33,5149
1432,FA3732,6713,13514,2015-06-01 14:34:00,2015-06-02 04:43:00,33,5140
